r,P
0.7404142442442442,36872719488956.47
0.7413966966966967,36400369608192.28
0.7423791491491492,35933050336889.53
0.7433616016016016,35470708989327.75
0.744344054054054,35013293583073.08
0.7453265065065064,34560752828685.664
0.746308958958959,34113036119570.22
0.7472914114114114,33670093521980.477
0.7482738638638639,33231875765161.8
0.7492563163163163,32798334231640.06
0.7502387687687687,32369420947643.2
0.7512212212212213,31945088573660.92
0.7522036736736737,31525290395134.73
0.7531861261261261,31109980313281.637
0.7541685785785786,30699112836036.54
0.755151031031031,30292643069127.176
0.7561334834834835,29890526707266.336
0.757115935935936,29492720025462.945
0.7580983883883884,29099179870450.83
0.7590808408408408,28709863652232.57
0.7600632932932933,28324729335733.56
0.7610457457457457,27943735432565.836
0.7620281981981982,27566840992901.754
0.7630106506506507,27194005597448.305
0.7639931031031031,26825189349529.66
0.7649755555555555,26460352867267.445
0.765958008008008,26099457275860.406
0.7669404604604605,25742464199941.06
0.7679229129129129,25389335755234.086
0.7689053653653654,25040034537888.953
0.7698878178178178,24694523612976.38
0.7708702702702702,24352766503371.566
0.7718527227227228,24014727179073.96
0.7728351751751752,23680370046954.168
0.7738176276276276,23349659940908.19
0.7748000800800801,23022562112403.508
0.7757825325325325,22699042221410.535
0.7767649849849849,22379066327694.598
0.7777474374374375,22062600882465.074
0.7787298898898899,21749612720362.113
0.7797123423423423,21440069051768.21
0.7806947947947948,21133937455438.727
0.7816772472472472,20831185871430.188
0.7826596996996997,20531782594320.406
0.7836421521521522,20235696266708.566
0.7846246046046046,19942895872979.543
0.785607057057057,19653350733328.195
0.7865895095095095,19367030498027.934
0.787571961961962,19083905141933.992
0.7885544144144144,18803944959213.086
0.7895368668668669,18527120558288.9
0.7905193193193193,18253402856992.125
0.7915017717717717,17982763077908.92
0.7924842242242243,17715172743915.266
0.7934666766766767,17450603673889.992
0.7944491291291291,17189027978599.768
0.7954315815815816,16930418056743.602
0.796414034034034,16674746591152.184
0.7973964864864864,16421986545132.855
0.798378938938939,16172111158951.473
0.7993613913913914,15925093946446.578
0.8003438438438438,15680908691764.988
0.8013262962962963,15439529446214.152
0.8023087487487487,15200930525224.932
0.8032912012012012,14965086505414.96
0.8042736536536537,14731972221750.264
0.8052561061061061,14501562764794.504
0.8062385585585585,14273833478043.875
0.807221011011011,14048759955338.82
0.8082034634634635,13826318038348.066
0.8091859159159159,13606483814118.818
0.8101683683683684,13389233612689.38
0.8111508208208208,13174544004755.275
0.8121332732732732,12962391799388.232
0.8131157257257257,12752754041800.346
0.8140981781781782,12545608011148.635
0.8150806306306306,12340931218377.996
0.8160630830830831,12138701404093.64
0.8170455355355355,11938896536463.299
0.8180279879879879,11741494809142.951
0.8190104404404405,11546474639220.98
0.8199928928928929,11353814665179.215
0.8209753453453453,11163493744865.182
0.8219577977977978,10975490953473.7
0.8229402502502502,10789785581533.375
0.8239227027027027,10606357132893.758
0.8249051551551552,10425185322712.516
0.8258876076076076,10246250075437.252
0.82687006006006,10069531522780.004
0.8278525125125125,9895010001682.111
0.828834964964965,9722666052265.293
0.8298174174174174,9552480415768.574
0.8307998698698699,9384434032466.377
0.8317823223223223,9218508039567.209
0.8327647747747747,9054683769089.785
0.8337472272272272,8892942745715.52
0.8347296796796797,8733266684613.995
0.8357121321321321,8575637489241.295
0.8366945845845846,8420037249108.588
0.837677037037037,8266448237518.83
0.8386594894894894,8114852909272.299
0.839641941941942,7965233898336.99
0.8406243943943944,7817574015484.46
0.8416068468468468,7671856245889.814
0.8425892992992993,7528063746693.846
0.8435717517517517,7386179844528.335
0.8445542042042042,7246188033001.391
0.8455366566566567,7108071970144.986
0.8465191091091091,6971815475821.71
0.8475015615615615,6837402529091.928
0.848484014014014,6704817265540.923
0.8494664664664664,6574043974564.9
0.8504489189189189,6445067096617.379
0.8514313713713714,6317871220414.921
0.8524138238238238,6192441080102.87
0.8533962762762762,6068761552381.558
0.8543787287287287,5946817653593.524
0.8553611811811812,5826594536771.551
0.8563436336336336,5708077488649.782
0.8573260860860861,5591251926637.299
0.8583085385385385,5476103395755.932
0.8592909909909909,5362617565543.245
0.8602734434434435,5250780226921.923
0.8612558958958959,5140577289036.698
0.8622383483483483,5031994776060.699
0.8632208008008008,4925018823972.468
0.8642032532532532,4819635677305.632
0.8651857057057057,4715831685872.75
0.8661681581581582,4613593301465.637
0.8671506106106106,4512907074533.97
0.868133063063063,4413759650844.601
0.8691155155155155,4316137768123.8643
0.8700979679679679,4220028252685.0654
0.8710804204204204,4125418016044.035
0.8720628728728729,4032294051525.538
0.8730453253253253,3940643430862.5537
0.8740277777777777,3850453300792.42
0.8750102302302302,3761710879652.029
0.8759926826826827,3674403453975.451
0.8769751351351351,3588518375097.5674
0.8779575875875876,3504043055766.191
0.87894004004004,3420964966767.1865
0.8799224924924924,3339271633565.2476
0.880904944944945,3258950632964.386
0.8818873973973974,3179989589791.6953
0.8828698498498498,3102376173348.136
0.8838523023023023,3026098086115.0874
0.8848347547547547,2951143032241.8853
0.8858172072072072,2877498681278.7217
0.8867996596596597,2805152636994.1577
0.8877821121121121,2734092411395.008
0.8887645645645645,2664305403610.688
0.889747017017017,2595778883311.4067
0.8907294694694694,2528499978340.1855
0.891711921921922,2462455666248.541
0.8926943743743744,2397632769434.4297
0.8936768268268268,2334017953591.51
0.8946592792792792,2271597729188.929
0.8956417317317317,2210358455710.254
0.8966241841841842,2150286348390.4875
0.8976066366366366,2091367487200.5618
0.8985890890890891,2033587827837.9766
0.8995715415415415,1976933214492.8462
0.9005539939939939,1921389394168.3918
0.9015364464464465,1866942032344.5383
0.9025188988988989,1813576729782.8604
0.9035013513513513,1761279040280.7556
0.9044838038038038,1710034489191.687
0.9054662562562562,1659828592537.3752
0.9064487087087086,1610646876546.1165
0.9074311611611612,1562474897460.4705
0.9084136136136136,1515298261464.6174
0.909396066066066,1469102644589.882
0.9103785185185185,1423873812464.3523
0.9113609709709709,1379597639779.0076
0.9123434234234234,1336260129349.603
0.9133258758758759,1293847430659.903
0.9143083283283283,1252345857777.6394
0.9152907807807807,1211741906539.9558
0.9162732332332332,1172022270910.9263
0.9172556856856857,1133173858417.9312
0.9182381381381381,1095183804579.4663
0.9192205905905906,1058039486240.2626
0.920203043043043,1021728533735.1619
0.9211854954954954,986238841806.6469
0.922167947947948,951558579205.5387
0.9231504004004004,917676196908.1583
0.9241328528528528,884580434888.0266
0.9251153053053053,852260327383.807
0.9260977577577577,820705206610.3159
0.9270802102102101,789904704863.7031
0.9280626626626627,759848754977.2218
0.9290451151151151,730527589089.1194
0.9300275675675675,701931735690.3873
0.93101002002002,674052014926.0809
0.9319924724724724,646879532131.2
0.932974924924925,620405669589.3474
0.9339573773773774,594622076510.8688
0.9349398298298298,569520657236.0546
0.9359222822822822,545093557678.7091
0.9369047347347347,521333150036.02704
0.9378871871871872,498232015801.95404
0.9388696396396397,475782927133.53766
0.9398520920920921,453978826632.5841
0.9408345445445445,432812805618.8655
0.941816996996997,412278080985.44385
0.9427994494494494,392367970741.80865
0.9437819019019019,373075868366.23444
0.9447643543543544,354395216104.7664
0.9457468068068068,336319477370.5686
0.9467292592592592,318842108413.8961
0.9477117117117116,301956529449.13586
0.9486941641641642,285656095441.5014
0.9496766166166166,269934066341.79382
0.950659069069069,254783548369.4771
0.9516415215215215,240197323802.46167
0.9526239739739739,226167656151.04218
0.9536064264264265,212686162023.02557
0.9545888788788789,199743747477.16113
0.9555713313313313,187330598614.1173
0.9565537837837838,175436216729.13602
0.9575362362362362,164049488977.1653
0.9585186886886887,153158786160.76895
0.9595011411411412,142752079925.70578
0.9604835935935936,132817072320.76675
0.961466046046046,123341331330.95418
0.9624484984984985,114312426613.37767
0.9634309509509509,105718060244.89455
0.9644134034034034,97546187826.74155
0.9653958558558559,89785125787.2126
0.9663783083083083,82423641188.53409
0.9673607607607607,75451020794.14899
0.9683432132132131,68857116609.08041
0.9693256656656657,62632365595.28203
0.9703081181181181,56767781815.17997
0.9712905705705706,51254919900.61264
0.972273023023023,46085809509.60971
0.9732554754754754,41252861343.07963
0.974237927927928,36748746360.70606
0.9752203803803804,32566251058.685028
0.9762028328328328,28698113029.97
0.9771852852852853,25136842474.745544
0.9781677377377377,21874536790.99044
0.9791501901901902,18902696749.22181
0.9801326426426427,16212053911.158289
0.9811150950950951,13792419737.175913
0.9820975475475475,11632567080.207045
0.98308,9720154329.09348
