r,nu Be7
0.6893267167167167,1.439808882600835e-16
0.6903091691691692,1.439819962225053e-16
0.6912916216216216,1.439831345055397e-16
0.692274074074074,1.439842963359467e-16
0.6932565265265265,1.439854750367871e-16
0.694238978978979,1.4398666406886784e-16
0.6952214314314314,1.439878570721447e-16
0.6962038838838839,1.4398904790716365e-16
0.6971863363363363,1.4399023069648138e-16
0.6981687887887887,1.4399139986611496e-16
0.6991512412412413,1.4399255018697466e-16
0.7001336936936937,1.439936768163109e-16
0.7011161461461461,1.439947753391649e-16
0.7020985985985986,1.4399584180951617e-16
0.703081051051051,1.4399687277989386e-16
0.7040635035035034,1.4399786529434218e-16
0.705045955955956,1.4399881686334637e-16
0.7060284084084084,1.4399972543780523e-16
0.7070108608608608,1.440005893830051e-16
0.7079933133133133,1.4400140745255723e-16
0.7089757657657657,1.4400217876236707e-16
0.7099582182182183,1.4400290276458823e-16
0.7109406706706707,1.4400357922157678e-16
0.7119231231231231,1.44004208179831e-16
0.7129055755755755,1.440047899439565e-16
0.713888028028028,1.440053250505931e-16
0.7148704804804805,1.4400581424236885e-16
0.715852932932933,1.4400625844184498e-16
0.7168353853853854,1.4400665872544168e-16
0.7178178378378378,1.4400701629740149e-16
0.7188002902902902,1.440073324637079e-16
0.7197827427427427,1.440076086060322e-16
0.7207651951951952,1.4400784615566906e-16
0.7217476476476476,1.4400804656747293e-16
0.7227301001001001,1.440082112940634e-16
0.7237125525525525,1.4400834176613867e-16
0.7246950050050049,1.440084393872402e-16
0.7256774574574575,1.4400850553377644e-16
0.7266599099099099,1.4400854155524942e-16
0.7276423623623623,1.4400854877447134e-16
0.7286248148148148,1.440085284877706e-16
0.7296072672672672,1.4400848196522286e-16
0.7305897197197198,1.4400841045085852e-16
0.7315721721721722,1.4400831516288497e-16
0.7325546246246246,1.4400819729390124e-16
0.733537077077077,1.4400805801111896e-16
0.7345195295295295,1.4400789845657908e-16
0.735501981981982,1.4400771974736657e-16
0.7364844344344345,1.440075229758317e-16
0.7374668868868869,1.4400730920981316e-16
0.7384493393393393,1.4400707949284717e-16
0.7394317917917917,1.4400683484438927e-16
0.7404142442442442,1.4400657626003998e-16
0.7413966966966967,1.4400630471175207e-16
0.7423791491491492,1.4400602114805896e-16
0.7433616016016016,1.4400572649428727e-16
0.744344054054054,1.4400542165278144e-16
0.7453265065065064,1.4400510750312174e-16
0.746308958958959,1.4400478490233473e-16
0.7472914114114114,1.4400445468512574e-16
0.7482738638638639,1.440041176640954e-16
0.7492563163163163,1.4400377462994726e-16
0.7502387687687687,1.4400342635172351e-16
0.7512212212212213,1.4400307357701095e-16
0.7522036736736737,1.4400271703217484e-16
0.7531861261261261,1.44002357422561e-16
0.7541685785785786,1.4400199543273447e-16
0.755151031031031,1.4400163172667928e-16
0.7561334834834835,1.4400126694804242e-16
0.757115935935936,1.4400090172032677e-16
0.7580983883883884,1.4400053664713087e-16
0.7590808408408408,1.440001723123601e-16
0.7600632932932933,1.4399980928045205e-16
0.7610457457457457,1.4399944809658858e-16
0.7620281981981982,1.4399908928691908e-16
0.7630106506506507,1.439987333587855e-16
0.7639931031031031,1.4399838080093483e-16
0.7649755555555555,1.439980320837451e-16
0.765958008008008,1.4399768765943936e-16
0.7669404604604605,1.4399734796231229e-16
0.7679229129129129,1.439970134089402e-16
0.7689053653653654,1.4399668439841697e-16
0.7698878178178178,1.4399636131255587e-16
0.7708702702702702,1.439960445161225e-16
0.7718527227227228,1.4399573435704836e-16
0.7728351751751752,1.4399543116665444e-16
0.7738176276276276,1.4399513525986827e-16
0.7748000800800801,1.439948469354445e-16
0.7757825325325325,1.4399456647618557e-16
0.7767649849849849,1.4399429414916398e-16
0.7777474374374375,1.4399403020593523e-16
0.7787298898898899,1.4399377488276433e-16
0.7797123423423423,1.4399352840084393e-16
0.7806947947947948,1.439932909665131e-16
0.7816772472472472,1.439930627714755e-16
0.7826596996996997,1.4399284399302473e-16
0.7836421521521522,1.439926347942622e-16
0.7846246046046046,1.4399243532430854e-16
0.785607057057057,1.4399224571853725e-16
0.7865895095095095,1.4399206609878313e-16
0.787571961961962,1.4399189657357134e-16
0.7885544144144144,1.439917372383261e-16
0.7895368668668669,1.4399158817560351e-16
0.7905193193193193,1.439914494553019e-16
0.7915017717717717,1.439913211348799e-16
0.7924842242242243,1.43991203259585e-16
0.7934666766766767,1.4399109586266747e-16
0.7944491291291291,1.439909989656024e-16
0.7954315815815816,1.4399091257830606e-16
0.796414034034034,1.4399083669935661e-16
0.7973964864864864,1.439907713162181e-16
0.798378938938939,1.4399071640545416e-16
0.7993613913913914,1.439906719329501e-16
0.8003438438438438,1.4399063785413434e-16
0.8013262962962963,1.4399061411419158e-16
0.8023087487487487,1.4399060064829375e-16
0.8032912012012012,1.4399059738180708e-16
0.8042736536536537,1.4399060423052073e-16
0.8052561061061061,1.439906211008569e-16
0.8062385585585585,1.4399064789010646e-16
0.807221011011011,1.4399068448662779e-16
0.8082034634634635,1.4399073077008408e-16
0.8091859159159159,1.4399078661165302e-16
0.8101683683683684,1.439908518742462e-16
0.8111508208208208,1.43990926412736e-16
0.8121332732732732,1.4399101007416776e-16
0.8131157257257257,1.4399110269798138e-16
0.8140981781781782,1.4399120411623193e-16
0.8150806306306306,1.4399131415380807e-16
0.8160630830830831,1.439914326286522e-16
0.8170455355355355,1.4399155935197699e-16
0.8180279879879879,1.4399169412849203e-16
0.8190104404404405,1.4399183675661694e-16
0.8199928928928929,1.439919870286991e-16
0.8209753453453453,1.4399214473124197e-16
0.8219577977977978,1.4399230964510945e-16
0.8229402502502502,1.4399248154577006e-16
0.8239227027027027,1.4399266020348816e-16
0.8249051551551552,1.4399284538356133e-16
0.8258876076076076,1.439930368465339e-16
0.82687006006006,1.439932343484212e-16
0.8278525125125125,1.4399343764092088e-16
0.828834964964965,1.4399364647163494e-16
0.8298174174174174,1.4399386058430084e-16
0.8307998698698699,1.4399407971899062e-16
0.8317823223223223,1.4399430361234635e-16
0.8327647747747747,1.4399453199779312e-16
0.8337472272272272,1.439947646057593e-16
0.8347296796796797,1.4399500116389313e-16
0.8357121321321321,1.4399524139729415e-16
0.8366945845845846,1.4399548502871794e-16
0.837677037037037,1.4399573177879997e-16
0.8386594894894894,1.4399598136628047e-16
0.839641941941942,1.4399623350821693e-16
0.8406243943943944,1.439964879202114e-16
0.8416068468468468,1.4399674431662313e-16
0.8425892992992993,1.4399700241078984e-16
0.8435717517517517,1.4399726191524803e-16
0.8445542042042042,1.4399752254195557e-16
0.8455366566566567,1.4399778400250607e-16
0.8465191091091091,1.4399804600834967e-16
0.8475015615615615,1.439983082710134e-16
0.848484014014014,1.4399857050232664e-16
0.8494664664664664,1.4399883241462438e-16
0.8504489189189189,1.4399909372098815e-16
0.8514313713713714,1.439993541354498e-16
0.8524138238238238,1.4399961337321767e-16
0.8533962762762762,1.4399987115089222e-16
0.8543787287287287,1.4400012718669164e-16
0.8553611811811812,1.4400038120066748e-16
0.8563436336336336,1.4400063291492263e-16
0.8573260860860861,1.4400088205383695e-16
0.8583085385385385,1.4400112834428055e-16
0.8592909909909909,1.4400137151583772e-16
0.8602734434434435,1.4400161130102252e-16
0.8612558958958959,1.440018474355086e-16
0.8622383483483483,1.4400207965833142e-16
0.8632208008008008,1.4400230771212374e-16
0.8642032532532532,1.4400253134332852e-16
0.8651857057057057,1.4400275030241803e-16
0.8661681581581582,1.4400296434412027e-16
0.8671506106106106,1.44003173227628e-16
0.868133063063063,1.440033767168264e-16
0.8691155155155155,1.4400357458050797e-16
0.8700979679679679,1.4400376659260082e-16
0.8710804204204204,1.440039525323748e-16
0.8720628728728729,1.4400413218467612e-16
0.8730453253253253,1.4400430534013233e-16
0.8740277777777777,1.4400447179538533e-16
0.8750102302302302,1.4400463135330454e-16
0.8759926826826827,1.4400478382320323e-16
0.8769751351351351,1.4400492902106545e-16
0.8779575875875876,1.440050667697612e-16
0.87894004004004,1.4400519689927313e-16
0.8799224924924924,1.4400531924690423e-16
0.880904944944945,1.4400543365750456e-16
0.8818873973973974,1.4400553998369588e-16
0.8828698498498498,1.440056380860802e-16
0.8838523023023023,1.4400572783346847e-16
0.8848347547547547,1.4400580910309502e-16
0.8858172072072072,1.4400588178084336e-16
0.8867996596596597,1.4400594576145882e-16
0.8877821121121121,1.4400600094877011e-16
0.8887645645645645,1.4400604725591568e-16
0.889747017017017,1.4400608460555036e-16
0.8907294694694694,1.4400611293008e-16
0.891711921921922,1.4400613217186996e-16
0.8926943743743744,1.4400614228346846e-16
0.8936768268268268,1.4400614322782859e-16
0.8946592792792792,1.4400613497852166e-16
0.8956417317317317,1.4400611751996797e-16
0.8966241841841842,1.4400609084764254e-16
0.8976066366366366,1.440060549683065e-16
0.8985890890890891,1.44006009900215e-16
0.8995715415415415,1.4400595567335107e-16
0.9005539939939939,1.4400589232963402e-16
0.9015364464464465,1.4400581992314154e-16
0.9025188988988989,1.4400573852033572e-16
0.9035013513513513,1.4400564820026985e-16
0.9044838038038038,1.440055490548226e-16
0.9054662562562562,1.4400544118890302e-16
0.9064487087087086,1.440053247206843e-16
0.9074311611611612,1.4400519978181138e-16
0.9084136136136136,1.4400506651762545e-16
0.909396066066066,1.4400492508738634e-16
0.9103785185185185,1.4400477566448616e-16
0.9113609709709709,1.4400461843667246e-16
0.9123434234234234,1.4400445360626943e-16
0.9133258758758759,1.4400428139038859e-16
0.9143083283283283,1.4400410202115953e-16
0.9152907807807807,1.4400391574593936e-16
0.9162732332332332,1.4400372282754397e-16
0.9172556856856857,1.4400352354445103e-16
0.9182381381381381,1.440033181910347e-16
0.9192205905905906,1.4400310707777643e-16
0.920203043043043,1.4400289053148717e-16
0.9211854954954954,1.440026688955275e-16
0.922167947947948,1.4400244253002646e-16
0.9231504004004004,1.4400221181209342e-16
0.9241328528528528,1.4400197713605036e-16
0.9251153053053053,1.4400173891364782e-16
0.9260977577577577,1.4400149757427387e-16
0.9270802102102101,1.4400125356518625e-16
0.9280626626626627,1.4400100735172392e-16
0.9290451151151151,1.4400075941753206e-16
0.9300275675675675,1.4400051026477362e-16
0.93101002002002,1.4400026041435915e-16
0.9319924724724724,1.4400001040615701e-16
0.932974924924925,1.4399976079922e-16
0.9339573773773774,1.4399951217199463e-16
0.9349398298298298,1.4399926512255455e-16
0.9359222822822822,1.439990202688075e-16
0.9369047347347347,1.439987782487233e-16
0.9378871871871872,1.4399853972054986e-16
0.9388696396396397,1.4399830536302763e-16
0.9398520920920921,1.4399807587562222e-16
0.9408345445445445,1.439978519787311e-16
0.941816996996997,1.4399763441391358e-16
0.9427994494494494,1.439974239440963e-16
0.9437819019019019,1.439972213538134e-16
0.9447643543543544,1.4399702744940847e-16
0.9457468068068068,1.4399684305926188e-16
0.9467292592592592,1.4399666903401421e-16
0.9477117117117116,1.4399650624677537e-16
0.9486941641641642,1.4399635559335636e-16
0.9496766166166166,1.4399621799248625e-16
0.950659069069069,1.439960943860241e-16
0.9516415215215215,1.4399598573919196e-16
0.9526239739739739,1.4399589304079003e-16
0.9536064264264265,1.4399581730340853e-16
0.9545888788788789,1.439957595636673e-16
0.9555713313313313,1.4399572088241957e-16
0.9565537837837838,1.4399570234498011e-16
0.9575362362362362,1.4399570506134215e-16
0.9585186886886887,1.439957301664105e-16
0.9595011411411412,1.4399577882020526e-16
0.9604835935935936,1.4399585220809396e-16
0.961466046046046,1.4399595154101627e-16
0.9624484984984985,1.4399607805569703e-16
0.9634309509509509,1.439962330148689e-16
0.9644134034034034,1.4399641770750336e-16
0.9653958558558559,1.4399663344902505e-16
0.9663783083083083,1.4399688158153493e-16
0.9673607607607607,1.4399716347403717e-16
0.9683432132132131,1.4399748052265758e-16
0.9693256656656657,1.4399783415087048e-16
0.9703081181181181,1.4399822580972275e-16
0.9712905705705706,1.4399865697804702e-16
0.972273023023023,1.4399912916270519e-16
0.9732554754754754,1.4399964389879338e-16
0.974237927927928,1.4400020274987639e-16
0.9752203803803804,1.440008073082116e-16
0.9762028328328328,1.4400145919497408e-16
0.9771852852852853,1.440021600604769e-16
0.9781677377377377,1.4400291158440636e-16
0.9791501901901902,1.4400371547603882e-16
0.9801326426426427,1.4400457347447146e-16
0.9811150950950951,1.4400548734885388e-16
0.9820975475475475,1.4400645889860364e-16
0.98308,1.4400748995364595e-16
