r,nu pp
0.7020985985985986,6.669629461063526e-08
0.703081051051051,6.669741511358457e-08
0.7040635035035034,6.669849079176713e-08
0.705045955955956,6.669951926292947e-08
0.7060284084084084,6.670049859432835e-08
0.7070108608608608,6.670142727602921e-08
0.7079933133133133,6.670230419419084e-08
0.7089757657657657,6.670312860435015e-08
0.7099582182182183,6.670390010469798e-08
0.7109406706706707,6.67046186093485e-08
0.7119231231231231,6.670528432160306e-08
0.7129055755755755,6.670589770721139e-08
0.713888028028028,6.670645946762307e-08
0.7148704804804805,6.670697051323876e-08
0.715852932932933,6.670743193665747e-08
0.7168353853853854,6.670784498591684e-08
0.7178178378378378,6.670821103773772e-08
0.7188002902902902,6.670853157075831e-08
0.7197827427427427,6.67088081387724e-08
0.7207651951951952,6.670904234396561e-08
0.7217476476476476,6.670923581014744e-08
0.7227301001001001,6.670939015625782e-08
0.7237125525525525,6.670950697616257e-08
0.7246950050050049,6.670958783327662e-08
0.7256774574574575,6.670963426061959e-08
0.7266599099099099,6.670964776105411e-08
0.7276423623623623,6.670962980752664e-08
0.7286248148148148,6.670958184330559e-08
0.7296072672672672,6.670950528222363e-08
0.7305897197197198,6.670940150891917e-08
0.7315721721721722,6.670927187907747e-08
0.7325546246246246,6.670911771967226e-08
0.733537077077077,6.670894032921054e-08
0.7345195295295295,6.670874097797302e-08
0.735501981981982,6.67085209082589e-08
0.7364844344344345,6.670828133463085e-08
0.7374668868868869,6.670802344415629e-08
0.7384493393393393,6.670774839665504e-08
0.7394317917917917,6.670745732494137e-08
0.7404142442442442,6.670715133507145e-08
0.7413966966966967,6.670683150658742e-08
0.7423791491491492,6.67064988927634e-08
0.7433616016016016,6.67061545208505e-08
0.744344054054054,6.670579939232492e-08
0.7453265065065064,6.670543448313374e-08
0.746308958958959,6.670506074393893e-08
0.7472914114114114,6.670467910036722e-08
0.7482738638638639,6.670429045325643e-08
0.7492563163163163,6.670389567890076e-08
0.7502387687687687,6.670349562930082e-08
0.7512212212212213,6.670309113240701e-08
0.7522036736736737,6.67026829923729e-08
0.7531861261261261,6.670227198979508e-08
0.7541685785785786,6.670185888196863e-08
0.755151031031031,6.670144440312927e-08
0.7561334834834835,6.670102926470551e-08
0.757115935935936,6.67006141555616e-08
0.7580983883883884,6.6700199742251e-08
0.7590808408408408,6.66997866692603e-08
0.7600632932932933,6.669937555925981e-08
0.7610457457457457,6.669896701335116e-08
0.7620281981981982,6.669856161131308e-08
0.7630106506506507,6.669815991185467e-08
0.7639931031031031,6.669776245285913e-08
0.7649755555555555,6.669736975163474e-08
0.765958008008008,6.669698230516065e-08
0.7669404604604605,6.669660059033867e-08
0.7679229129129129,6.66962250642375e-08
0.7689053653653654,6.66958561643452e-08
0.7698878178178178,6.669549430881413e-08
0.7708702702702702,6.669513989671153e-08
0.7718527227227228,6.669479330826579e-08
0.7728351751751752,6.66944549051173e-08
0.7738176276276276,6.669412503056367e-08
0.7748000800800801,6.669380400981021e-08
0.7757825325325325,6.669349215021777e-08
0.7767649849849849,6.669318974155016e-08
0.7777474374374375,6.669289705622295e-08
0.7787298898898899,6.669261434955062e-08
0.7797123423423423,6.669234185999657e-08
0.7806947947947948,6.669207980941924e-08
0.7816772472472472,6.669182840332106e-08
0.7826596996996997,6.669158783109562e-08
0.7836421521521522,6.669135826627764e-08
0.7846246046046046,6.66911398667876e-08
0.785607057057057,6.669093277518296e-08
0.7865895095095095,6.669073711890327e-08
0.787571961961962,6.669055301051978e-08
0.7885544144144144,6.669038054798235e-08
0.7895368668668669,6.669021981486752e-08
0.7905193193193193,6.669007088062574e-08
0.7915017717717717,6.668993380082879e-08
0.7924842242242243,6.668980861741846e-08
0.7934666766766767,6.668969535895254e-08
0.7944491291291291,6.668959404085431e-08
0.7954315815815816,6.66895046656577e-08
0.796414034034034,6.668942722325657e-08
0.7973964864864864,6.668936169115094e-08
0.798378938938939,6.668930803469497e-08
0.7993613913913914,6.668926620734399e-08
0.8003438438438438,6.668923615090218e-08
0.8013262962962963,6.66892177957687e-08
0.8023087487487487,6.668921106118705e-08
0.8032912012012012,6.668921585548981e-08
0.8042736536536537,6.668923207634728e-08
0.8052561061061061,6.668925961101379e-08
0.8062385585585585,6.668929833657696e-08
0.807221011011011,6.668934812020079e-08
0.8082034634634635,6.668940881937683e-08
0.8091859159159159,6.66894802821687e-08
0.8101683683683684,6.668956234745994e-08
0.8111508208208208,6.668965484520117e-08
0.8121332732732732,6.668975759665684e-08
0.8131157257257257,6.668987041465183e-08
0.8140981781781782,6.668999310381921e-08
0.8150806306306306,6.669012546084706e-08
0.8160630830830831,6.669026727472472e-08
0.8170455355355355,6.669041832698995e-08
0.8180279879879879,6.669057839197736e-08
0.8190104404404405,6.669074723706289e-08
0.8199928928928929,6.669092462291282e-08
0.8209753453453453,6.66911103037288e-08
0.8219577977977978,6.669130402749594e-08
0.8229402502502502,6.669150553623158e-08
0.8239227027027027,6.669171456622768e-08
0.8249051551551552,6.669193084830171e-08
0.8258876076076076,6.669215410804156e-08
0.82687006006006,6.669238406605415e-08
0.8278525125125125,6.669262043821024e-08
0.828834964964965,6.669286293589278e-08
0.8298174174174174,6.669311126624513e-08
0.8307998698698699,6.669336513241424e-08
0.8317823223223223,6.669362423380197e-08
0.8327647747747747,6.669388826630912e-08
0.8337472272272272,6.669415692258355e-08
0.8347296796796797,6.669442989226723e-08
0.8357121321321321,6.669470686224384e-08
0.8366945845845846,6.669498751688494e-08
0.837677037037037,6.669527153829684e-08
0.8386594894894894,6.669555860656915e-08
0.839641941941942,6.669584840002038e-08
0.8406243943943944,6.669614059544612e-08
0.8416068468468468,6.669643486836612e-08
0.8425892992992993,6.669673089327109e-08
0.8435717517517517,6.66970283438694e-08
0.8445542042042042,6.669732689333706e-08
0.8455366566566567,6.669762621456034e-08
0.8465191091091091,6.669792598038825e-08
0.8475015615615615,6.669822586387501e-08
0.848484014014014,6.669852553853226e-08
0.8494664664664664,6.669882467857079e-08
0.8504489189189189,6.669912295915417e-08
0.8514313713713714,6.669942005664088e-08
0.8524138238238238,6.669971564883505e-08
0.8533962762762762,6.670000941523171e-08
0.8543787287287287,6.670030103726598e-08
0.8553611811811812,6.670059019855996e-08
0.8563436336336336,6.670087658516969e-08
0.8573260860860861,6.670115988583357e-08
0.8583085385385385,6.670143979221959e-08
0.8592909909909909,6.67017159991722e-08
0.8602734434434435,6.670198820496131e-08
0.8612558958958959,6.670225611152893e-08
0.8622383483483483,6.670251942473652e-08
0.8632208008008008,6.670277785461372e-08
0.8642032532532532,6.670303111560505e-08
0.8651857057057057,6.67032789268178e-08
0.8661681581581582,6.670352101227023e-08
0.8671506106106106,6.670375710113878e-08
0.868133063063063,6.670398692800559e-08
0.8691155155155155,6.6704210233107e-08
0.8700979679679679,6.670442676258049e-08
0.8710804204204204,6.670463626871177e-08
0.8720628728728729,6.670483851018577e-08
0.8730453253253253,6.67050332523292e-08
0.8740277777777777,6.670522026736315e-08
0.8750102302302302,6.670539933464844e-08
0.8759926826826827,6.67055702409325e-08
0.8769751351351351,6.670573278059979e-08
0.8779575875875876,6.670588675591727e-08
0.87894004004004,6.67060319772832e-08
0.8799224924924924,6.670616826347455e-08
0.880904944944945,6.670629544189451e-08
0.8818873973973974,6.67064133488209e-08
0.8828698498498498,6.670652182965276e-08
0.8838523023023023,6.67066207391591e-08
0.8848347547547547,6.670670994172564e-08
0.8858172072072072,6.670678931160368e-08
0.8867996596596597,6.670685873315672e-08
0.8877821121121121,6.670691810110791e-08
0.8887645645645645,6.670696732078858e-08
0.889747017017017,6.670700630838475e-08
0.8907294694694694,6.670703499118602e-08
0.891711921921922,6.670705330783174e-08
0.8926943743743744,6.67070612085596e-08
0.8936768268268268,6.670705865545175e-08
0.8946592792792792,6.670704562268372e-08
0.8956417317317317,6.670702209677186e-08
0.8966241841841842,6.670698807681856e-08
0.8976066366366366,6.670694357476296e-08
0.8985890890890891,6.67068886156244e-08
0.8995715415415415,6.670682323775365e-08
0.9005539939939939,6.670674749307708e-08
0.9015364464464465,6.670666144734571e-08
0.9025188988988989,6.670656518038254e-08
0.9035013513513513,6.670645878632724e-08
0.9044838038038038,6.670634237388685e-08
0.9054662562562562,6.670621606657972e-08
0.9064487087087086,6.670608000298508e-08
0.9074311611611612,6.670593433698831e-08
0.9084136136136136,6.670577923802838e-08
0.909396066066066,6.67056148913455e-08
0.9103785185185185,6.670544149822741e-08
0.9113609709709709,6.670525927625616e-08
0.9123434234234234,6.670506845955649e-08
0.9133258758758759,6.670486929903905e-08
0.9143083283283283,6.670466206265223e-08
0.9152907807807807,6.670444703562436e-08
0.9162732332332332,6.670422452071418e-08
0.9172556856856857,6.670399483845379e-08
0.9182381381381381,6.670375832739947e-08
0.9192205905905906,6.670351534437527e-08
0.920203043043043,6.670326626472066e-08
0.9211854954954954,6.670301148253798e-08
0.922167947947948,6.670275141093832e-08
0.9231504004004004,6.670248648228767e-08
0.9241328528528528,6.670221714845497e-08
0.9251153053053053,6.67019438810582e-08
0.9260977577577577,6.670166717171005e-08
0.9270802102102101,6.670138753226622e-08
0.9280626626626627,6.670110549507024e-08
0.9290451151151151,6.670082161320357e-08
0.9300275675675675,6.670053646072727e-08
0.93101002002002,6.670025063293351e-08
0.9319924724724724,6.669996474658969e-08
0.932974924924925,6.669967944018654e-08
0.9339573773773774,6.669939537418387e-08
0.9349398298298298,6.669911323125915e-08
0.9359222822822822,6.669883371655285e-08
0.9369047347347347,6.669855755791632e-08
0.9378871871871872,6.669828550616048e-08
0.9388696396396397,6.669801833529936e-08
0.9398520920920921,6.669775684280181e-08
0.9408345445445445,6.669750184983584e-08
0.941816996996997,6.669725420151808e-08
0.9427994494494494,6.66970147671601e-08
0.9437819019019019,6.669678444051802e-08
0.9447643543543544,6.669656414003916e-08
0.9457468068068068,6.669635480911074e-08
0.9467292592592592,6.669615741630903e-08
0.9477117117117116,6.669597295564622e-08
0.9486941641641642,6.669580244682069e-08
0.9496766166166166,6.669564693546645e-08
0.950659069069069,6.669550749340048e-08
0.9516415215215215,6.669538521887361e-08
0.9526239739739739,6.669528123682151e-08
0.9536064264264265,6.669519669911119e-08
0.9545888788788789,6.669513278479523e-08
0.9555713313313313,6.669509070036055e-08
0.9565537837837838,6.669507167997921e-08
0.9575362362362362,6.669507698576048e-08
0.9585186886886887,6.669510790800374e-08
0.9595011411411412,6.669516576544784e-08
0.9604835935935936,6.669525190552555e-08
0.961466046046046,6.669536770461795e-08
0.9624484984984985,6.669551456830478e-08
0.9634309509509509,6.669569393161978e-08
0.9644134034034034,6.669590725930702e-08
0.9653958558558559,6.669615604607294e-08
0.9663783083083083,6.669644181684376e-08
0.9673607607607607,6.669676612702165e-08
0.9683432132132131,6.669713056274082e-08
0.9693256656656657,6.669753674112518e-08
0.9703081181181181,6.669798631054762e-08
0.9712905705705706,6.66984809508858e-08
0.972273023023023,6.669902237378645e-08
0.9732554754754754,6.669961232292014e-08
0.974237927927928,6.6700252574247e-08
0.9752203803803804,6.670094493627642e-08
0.9762028328328328,6.670169125033021e-08
0.9771852852852853,6.670249339080599e-08
0.9781677377377377,6.670335326544329e-08
0.9791501901901902,6.670427281558667e-08
0.9801326426426427,6.670525401645492e-08
0.9811150950950951,6.670629887740686e-08
0.9820975475475475,6.670740944221096e-08
0.98308,6.670858778931521e-08
