r,nu pep
0.692274074074074,2.0106580801240377e-09
0.6932565265265265,2.0106412409305382e-09
0.694238978978979,2.0106236673941307e-09
0.6952214314314314,2.0106053937518397e-09
0.6962038838838839,2.0105864544008443e-09
0.6971863363363363,2.0105668838632715e-09
0.6981687887887887,2.0105467167512024e-09
0.6991512412412413,2.010525987731441e-09
0.7001336936936937,2.0105047314904846e-09
0.7011161461461461,2.010482982699441e-09
0.7020985985985986,2.010460775978893e-09
0.703081051051051,2.010438145863829e-09
0.7040635035035034,2.0104151267686754e-09
0.705045955955956,2.010391752952096e-09
0.7060284084084084,2.0103680584820305e-09
0.7070108608608608,2.0103440772006387e-09
0.7079933133133133,2.0103198426892885e-09
0.7089757657657657,2.0102953882334606e-09
0.7099582182182183,2.0102707467878188e-09
0.7109406706706707,2.010245950941173e-09
0.7119231231231231,2.0102210328814534e-09
0.7129055755755755,2.0101960243607696e-09
0.713888028028028,2.0101709566603956e-09
0.7148704804804805,2.010145860555817e-09
0.715852932932933,2.0101207662817657e-09
0.7168353853853854,2.0100957034972028e-09
0.7178178378378378,2.0100707012504953e-09
0.7188002902902902,2.010045787944348e-09
0.7197827427427427,2.0100209913009286e-09
0.7207651951951952,2.0099963383269186e-09
0.7217476476476476,2.009971855278584e-09
0.7227301001001001,2.00994756762729e-09
0.7237125525525525,2.0099235000351207e-09
0.7246950050050049,2.0098996763542727e-09
0.7256774574574575,2.009876119635063e-09
0.7266599099099099,2.0098528521344073e-09
0.7276423623623623,2.009829895324135e-09
0.7286248148148148,2.0098072698993695e-09
0.7296072672672672,2.0097849957870054e-09
0.7305897197197198,2.0097630921539488e-09
0.7315721721721722,2.0097415774155806e-09
0.7325546246246246,2.0097204692441317e-09
0.733537077077077,2.0096997845770853e-09
0.7345195295295295,2.0096795396254394e-09
0.735501981981982,2.009659749882235e-09
0.7364844344344345,2.0096404301308225e-09
0.7374668868868869,2.009621594453276e-09
0.7384493393393393,2.0096032562387905e-09
0.7394317917917917,2.0095854281919635e-09
0.7404142442442442,2.0095681223412557e-09
0.7413966966966967,2.0095513500472957e-09
0.7423791491491492,2.009535122011299e-09
0.7433616016016016,2.0095194482833357e-09
0.744344054054054,2.0095043382707666e-09
0.7453265065065064,2.009489800746588e-09
0.746308958958959,2.0094758438577334e-09
0.7472914114114114,2.0094624751334935e-09
0.7482738638638639,2.0094497014938123e-09
0.7492563163163163,2.009437529257613e-09
0.7502387687687687,2.0094259641512257e-09
0.7512212212212213,2.009415011316619e-09
0.7522036736736737,2.0094046753198144e-09
0.7531861261261261,2.009394960159177e-09
0.7541685785785786,2.009385869273774e-09
0.755151031031031,2.0093774055516623e-09
0.7561334834834835,2.0093695713382322e-09
0.757115935935936,2.0093623684445458e-09
0.7580983883883884,2.009355798155653e-09
0.7590808408408408,2.0093498612388888e-09
0.7600632932932933,2.009344557952138e-09
0.7610457457457457,2.0093398880522892e-09
0.7620281981981982,2.009335850803413e-09
0.7630106506506507,2.0093324449850894e-09
0.7639931031031031,2.0093296689007734e-09
0.7649755555555555,2.0093275203859925e-09
0.765958008008008,2.009325996816786e-09
0.7669404604604605,2.0093250951178748e-09
0.7679229129129129,2.009324811770998e-09
0.7689053653653654,2.009325142823239e-09
0.7698878178178178,2.0093260838952585e-09
0.7708702702702702,2.0093276301896536e-09
0.7718527227227228,2.009329776499144e-09
0.7728351751751752,2.0093325172149803e-09
0.7738176276276276,2.009335846335102e-09
0.7748000800800801,2.009339757472534e-09
0.7757825325325325,2.009344243863598e-09
0.7767649849849849,2.0093492983761916e-09
0.7777474374374375,2.009354913518097e-09
0.7787298898898899,2.0093610814452326e-09
0.7797123423423423,2.00936779396996e-09
0.7806947947947948,2.00937504256933e-09
0.7816772472472472,2.0093828183933763e-09
0.7826596996996997,2.009391112273334e-09
0.7836421521521522,2.00939991473001e-09
0.7846246046046046,2.009409215981957e-09
0.785607057057057,2.009419005953848e-09
0.7865895095095095,2.0094292742846227e-09
0.787571961961962,2.0094400103358567e-09
0.7885544144144144,2.0094512032000056e-09
0.7895368668668669,2.0094628417086404e-09
0.7905193193193193,2.0094749144408004e-09
0.7915017717717717,2.009487409731162e-09
0.7924842242242243,2.0095003156783646e-09
0.7934666766766767,2.0095136201532844e-09
0.7944491291291291,2.009527310807307e-09
0.7954315815815816,2.0095413750805782e-09
0.796414034034034,2.0095558002103025e-09
0.7973964864864864,2.0095705732389696e-09
0.798378938938939,2.009585681022665e-09
0.7993613913913914,2.0096011102393848e-09
0.8003438438438438,2.0096168473972094e-09
0.8013262962962963,2.0096328788426372e-09
0.8023087487487487,2.0096491907689085e-09
0.8032912012012012,2.0096657692241734e-09
0.8042736536536537,2.0096826001198622e-09
0.8052561061061061,2.0096996692389456e-09
0.8062385585585585,2.0097169622441746e-09
0.807221011011011,2.0097344646864086e-09
0.8082034634634635,2.009752162012876e-09
0.8091859159159159,2.0097700395754536e-09
0.8101683683683684,2.0097880826390222e-09
0.8111508208208208,2.009806276389608e-09
0.8121332732732732,2.009824605942855e-09
0.8131157257257257,2.0098430563521717e-09
0.8140981781781782,2.0098616126170728e-09
0.8150806306306306,2.009880259691462e-09
0.8160630830830831,2.0098989824919683e-09
0.8170455355355355,2.0099177659062143e-09
0.8180279879879879,2.0099365948011065e-09
0.8190104404404405,2.0099554540311172e-09
0.8199928928928929,2.0099743284466577e-09
0.8209753453453453,2.0099932029022817e-09
0.8219577977977978,2.010012062265096e-09
0.8229402502502502,2.0100308914229727e-09
0.8239227027027027,2.010049675292934e-09
0.8249051551551552,2.010068398829398e-09
0.8258876076076076,2.010087047032548e-09
0.82687006006006,2.0101056049565622e-09
0.8278525125125125,2.01012405771804e-09
0.828834964964965,2.010142390504251e-09
0.8298174174174174,2.010160588581419e-09
0.8307998698698699,2.01017863730312e-09
0.8317823223223223,2.010196522118543e-09
0.8327647747747747,2.0102142285808698e-09
0.8337472272272272,2.010231742355537e-09
0.8347296796796797,2.0102490492285505e-09
0.8357121321321321,2.0102661351149266e-09
0.8366945845845846,2.01028298606685e-09
0.837677037037037,2.010299588282159e-09
0.8386594894894894,2.010315928112539e-09
0.839641941941942,2.0103319920719935e-09
0.8406243943943944,2.0103477668450744e-09
0.8416068468468468,2.0103632392951938e-09
0.8425892992992993,2.010378396473049e-09
0.8435717517517517,2.010393225624895e-09
0.8445542042042042,2.010407714200929e-09
0.8455366566566567,2.0104218498635317e-09
0.8465191091091091,2.0104356204957247e-09
0.8475015615615615,2.0104490142093755e-09
0.848484014014014,2.01046201935368e-09
0.8494664664664664,2.0104746245233734e-09
0.8504489189189189,2.01048681856711e-09
0.8514313713713714,2.0104985905958452e-09
0.8524138238238238,2.0105099299911415e-09
0.8533962762762762,2.010520826413429e-09
0.8543787287287287,2.0105312698105063e-09
0.8553611811811812,2.0105412504257295e-09
0.8563436336336336,2.010550758806429e-09
0.8573260860860861,2.0105597858122127e-09
0.8583085385385385,2.010568322623324e-09
0.8592909909909909,2.010576360748945e-09
0.8602734434434435,2.0105838920355873e-09
0.8612558958958959,2.0105909086753855e-09
0.8622383483483483,2.010597403214393e-09
0.8632208008008008,2.010603368561056e-09
0.8642032532532532,2.0106087979943546e-09
0.8651857057057057,2.0106136851722717e-09
0.8661681581581582,2.010618024140112e-09
0.8671506106106106,2.0106218093387305e-09
0.868133063063063,2.010625035612976e-09
0.8691155155155155,2.0106276982199534e-09
0.8700979679679679,2.01062979283739e-09
0.8710804204204204,2.0106313155718915e-09
0.8720628728728729,2.0106322629673163e-09
0.8730453253253253,2.0106326320130876e-09
0.8740277777777777,2.0106324201525244e-09
0.8750102302302302,2.010631625291114e-09
0.8759926826826827,2.010630245804825e-09
0.8769751351351351,2.010628280548499e-09
0.8779575875875876,2.010625728864067e-09
0.87894004004004,2.0106225905889067e-09
0.8799224924924924,2.010618866064127e-09
0.880904944944945,2.01061455614287e-09
0.8818873973973974,2.0106096621986445e-09
0.8828698498498498,2.010604186133578e-09
0.8838523023023023,2.010598130386738e-09
0.8848347547547547,2.010591497942424e-09
0.8858172072072072,2.010584292338446e-09
0.8867996596596597,2.010576517674437e-09
0.8877821121121121,2.0105681786200975e-09
0.8887645645645645,2.010559280423533e-09
0.889747017017017,2.0105498289194843e-09
0.8907294694694694,2.0105398305376536e-09
0.891711921921922,2.0105292923109057e-09
0.8926943743743744,2.010518221883652e-09
0.8936768268268268,2.0105066275199835e-09
0.8946592792792792,2.010494518112108e-09
0.8956417317317317,2.010481903188442e-09
0.8966241841841842,2.0104687929219727e-09
0.8976066366366366,2.0104551981385585e-09
0.8985890890890891,2.0104411303250545e-09
0.8995715415415415,2.010426601637676e-09
0.9005539939939939,2.0104116249102434e-09
0.9015364464464465,2.0103962136623925e-09
0.9025188988988989,2.0103803821078583e-09
0.9035013513513513,2.010364145162714e-09
0.9044838038038038,2.0103475184536354e-09
0.9054662562562562,2.010330518326111e-09
0.9064487087087086,2.010313161852746e-09
0.9074311611611612,2.0102954668413983e-09
0.9084136136136136,2.0102774518435757e-09
0.909396066066066,2.010259136162579e-09
0.9103785185185185,2.010240539861727e-09
0.9113609709709709,2.0102216837726725e-09
0.9123434234234234,2.010202589503616e-09
0.9133258758758759,2.010183279447491e-09
0.9143083283283283,2.0101637767903278e-09
0.9152907807807807,2.0101441055193506e-09
0.9162732332332332,2.010124290431349e-09
0.9172556856856857,2.0101043571408605e-09
0.9182381381381381,2.0100843320884476e-09
0.9192205905905906,2.010064242548909e-09
0.920203043043043,2.010044116639569e-09
0.9211854954954954,2.0100239833285086e-09
0.922167947947948,2.0100038724428984e-09
0.9231504004004004,2.0099838146771025e-09
0.9241328528528528,2.0099638416011087e-09
0.9251153053053053,2.009943985668743e-09
0.9260977577577577,2.0099242802259023e-09
0.9270802102102101,2.0099047595189183e-09
0.9280626626626627,2.009885458702747e-09
0.9290451151151151,2.009866413849387e-09
0.9300275675675675,2.0098476619560633e-09
0.93101002002002,2.0098292409536216e-09
0.9319924724724724,2.0098111897147962e-09
0.932974924924925,2.0097935480625944e-09
0.9339573773773774,2.009776356778553e-09
0.9349398298298298,2.009759657611207e-09
0.9359222822822822,2.009743493284295e-09
0.9369047347347347,2.009727907505285e-09
0.9378871871871872,2.009712944973652e-09
0.9388696396396397,2.009698651389316e-09
0.9398520920920921,2.009685073461105e-09
0.9408345445445445,2.0096722589150727e-09
0.941816996996997,2.0096602565030354e-09
0.9427994494494494,2.0096491160109986e-09
0.9437819019019019,2.0096388882676513e-09
0.9447643543543544,2.0096296251528478e-09
0.9457468068068068,2.0096213796061345e-09
0.9467292592592592,2.009614205635312e-09
0.9477117117117116,2.00960815832494e-09
0.9486941641641642,2.0096032938450094e-09
0.9496766166166166,2.0095996694594554e-09
0.950659069069069,2.0095973435348715e-09
0.9516415215215215,2.0095963755491212e-09
0.9526239739739739,2.009596826100085e-09
0.9536064264264265,2.0095987569142875e-09
0.9545888788788789,2.009602230855753e-09
0.9555713313313313,2.00960731193472e-09
0.9565537837837838,2.009614065316463e-09
0.9575362362362362,2.0096225573301577e-09
0.9585186886886887,2.00963285547779e-09
0.9595011411411412,2.009645028443012e-09
0.9604835935935936,2.009659146100178e-09
0.961466046046046,2.0096752795232967e-09
0.9624484984984985,2.0096935009951254e-09
0.9634309509509509,2.009713884016168e-09
0.9644134034034034,2.0097365033139327e-09
0.9653958558558559,2.009761434852056e-09
0.9663783083083083,2.0097887558395013e-09
0.9673607607607607,2.009818544739889e-09
0.9683432132132131,2.0098508812808257e-09
0.9693256656656657,2.0098858464632924e-09
0.9703081181181181,2.0099235225711176e-09
0.9712905705705706,2.0099639931803913e-09
0.972273023023023,2.0100073431691646e-09
0.9732554754754754,2.010053658727006e-09
0.974237927927928,2.0101030273646795e-09
0.9752203803803804,2.010155537923973e-09
0.9762028328328328,2.0102112805874833e-09
0.9771852852852853,2.0102703468885436e-09
0.9781677377377377,2.010332829721204e-09
0.9791501901901902,2.010398823350281e-09
0.9801326426426427,2.0104684234214887e-09
0.9811150950950951,2.01054172697167e-09
0.9820975475475475,2.010618832439128e-09
0.98308,2.0106998396739517e-09
