r,nu hep
0.6981687887887887,3.4099116231604463e-10
0.6991512412412413,3.4099143055481334e-10
0.7001336936936937,3.4099171014905985e-10
0.7011161461461461,3.409920005068539e-10
0.7020985985985986,3.409923010348514e-10
0.703081051051051,3.4099261113899154e-10
0.7040635035035034,3.409929302251844e-10
0.705045955955956,3.4099325770001223e-10
0.7060284084084084,3.4099359297142937e-10
0.7070108608608608,3.409939354494402e-10
0.7079933133133133,3.409942845468198e-10
0.7089757657657657,3.409946396797891e-10
0.7099582182182183,3.4099500026871915e-10
0.7109406706706707,3.4099536573883255e-10
0.7119231231231231,3.409957355208839e-10
0.7129055755755755,3.409961090518671e-10
0.713888028028028,3.409964857757152e-10
0.7148704804804805,3.4099686514397875e-10
0.715852932932933,3.4099724661654485e-10
0.7168353853853854,3.409976296623071e-10
0.7178178378378378,3.4099801375987936e-10
0.7188002902902902,3.409983983982965e-10
0.7197827427427427,3.409987830776889e-10
0.7207651951951952,3.4099916730999984e-10
0.7217476476476476,3.4099955061965896e-10
0.7227301001001001,3.4099993254429534e-10
0.7237125525525525,3.410003126352143e-10
0.7246950050050049,3.410006904574313e-10
0.7256774574574575,3.410010655895657e-10
0.7266599099099099,3.410014376236556e-10
0.7276423623623623,3.4100180616507276e-10
0.7286248148148148,3.410021708323457e-10
0.7296072672672672,3.410025312570494e-10
0.7305897197197198,3.410028870836494e-10
0.7315721721721722,3.410032379693763e-10
0.7325546246246246,3.4100358358407675e-10
0.733537077077077,3.410039236100905e-10
0.7345195295295295,3.4100425774210734e-10
0.735501981981982,3.4100458568701885e-10
0.7364844344344345,3.410049071637976e-10
0.7374668868868869,3.4100522190334497e-10
0.7384493393393393,3.4100552964837274e-10
0.7394317917917917,3.4100583015324847e-10
0.7404142442442442,3.410061231838645e-10
0.7413966966966967,3.4100640851748997e-10
0.7423791491491492,3.4100668594266517e-10
0.7433616016016016,3.410069552590231e-10
0.744344054054054,3.410072162771805e-10
0.7453265065065064,3.410074688185933e-10
0.746308958958959,3.410077127154069e-10
0.7472914114114114,3.4100794781034674e-10
0.7482738638638639,3.410081739565463e-10
0.7492563163163163,3.410083910174357e-10
0.7502387687687687,3.4100859886659543e-10
0.7512212212212213,3.410087973876183e-10
0.7522036736736737,3.410089864739729e-10
0.7531861261261261,3.4100916602886234e-10
0.7541685785785786,3.4100933596510086e-10
0.755151031031031,3.410094962049543e-10
0.7561334834834835,3.4100964668002183e-10
0.757115935935936,3.4100978733108954e-10
0.7580983883883884,3.410099181079923e-10
0.7590808408408408,3.4101003896948704e-10
0.7600632932932933,3.4101014988309486e-10
0.7610457457457457,3.410102508249885e-10
0.7620281981981982,3.410103417798301e-10
0.7630106506506507,3.4101042274066e-10
0.7639931031031031,3.410104937087292e-10
0.7649755555555555,3.410105546933892e-10
0.765958008008008,3.4101060571194e-10
0.7669404604604605,3.4101064678950033e-10
0.7679229129129129,3.4101067795885163e-10
0.7689053653653654,3.410106992603345e-10
0.7698878178178178,3.4101071074167035e-10
0.7708702702702702,3.410107124578694e-10
0.7718527227227228,3.4101070447104497e-10
0.7728351751751752,3.410106868503119e-10
0.7738176276276276,3.410106596716383e-10
0.7748000800800801,3.4101062301770497e-10
0.7757825325325325,3.4101057697776726e-10
0.7767649849849849,3.4101052164751815e-10
0.7777474374374375,3.41010457128963e-10
0.7787298898898899,3.4101038353025727e-10
0.7797123423423423,3.4101030096559537e-10
0.7806947947947948,3.410102095550598e-10
0.7816772472472472,3.410101094244758e-10
0.7826596996996997,3.410100007052919e-10
0.7836421521521522,3.410098835344288e-10
0.7846246046046046,3.410097580541579e-10
0.785607057057057,3.4100962441193727e-10
0.7865895095095095,3.410094827602951e-10
0.787571961961962,3.410093332566921e-10
0.7885544144144144,3.4100917606337205e-10
0.7895368668668669,3.410090113472333e-10
0.7905193193193193,3.410088392796879e-10
0.7915017717717717,3.410086600365293e-10
0.7924842242242243,3.4100847379777986e-10
0.7934666766766767,3.41008280747574e-10
0.7944491291291291,3.4100808107400585e-10
0.7954315815815816,3.4100787496900103e-10
0.796414034034034,3.410076626281702e-10
0.7973964864864864,3.410074442506735e-10
0.798378938938939,3.4100722003909376e-10
0.7993613913913914,3.4100699019928443e-10
0.8003438438438438,3.4100675494024237e-10
0.8013262962962963,3.4100651447396036e-10
0.8023087487487487,3.4100626901530117e-10
0.8032912012012012,3.4100601878185257e-10
0.8042736536536537,3.410057639937921e-10
0.8052561061061061,3.4100550487375304e-10
0.8062385585585585,3.4100524164667226e-10
0.807221011011011,3.410049745396774e-10
0.8082034634634635,3.4100470378192204e-10
0.8091859159159159,3.410044296044715e-10
0.8101683683683684,3.4100415224015476e-10
0.8111508208208208,3.410038719234182e-10
0.8121332732732732,3.410035888902124e-10
0.8131157257257257,3.4100330337783177e-10
0.8140981781781782,3.410030156247807e-10
0.8150806306306306,3.4100272587065066e-10
0.8160630830830831,3.4100243435596416e-10
0.8170455355355355,3.410021413220505e-10
0.8180279879879879,3.4100184701090746e-10
0.8190104404404405,3.4100155166504834e-10
0.8199928928928929,3.4100125552738856e-10
0.8209753453453453,3.4100095884108253e-10
0.8219577977977978,3.4100066184941786e-10
0.8229402502502502,3.4100036479563803e-10
0.8239227027027027,3.4100006792284196e-10
0.8249051551551552,3.409997714738265e-10
0.8258876076076076,3.409994756909511e-10
0.82687006006006,3.4099918081600667e-10
0.8278525125125125,3.409988870900678e-10
0.828834964964965,3.4099859475336866e-10
0.8298174174174174,3.409983040451565e-10
0.8307998698698699,3.4099801520355344e-10
0.8317823223223223,3.4099772846542304e-10
0.8327647747747747,3.409974440662359e-10
0.8337472272272272,3.409971622399222e-10
0.8347296796796797,3.409968832187405e-10
0.8357121321321321,3.4099660723314657e-10
0.8366945845845846,3.409963345116429e-10
0.837677037037037,3.4099606528064895e-10
0.8386594894894894,3.4099579976436185e-10
0.839641941941942,3.409955381846195e-10
0.8406243943943944,3.409952807607697e-10
0.8416068468468468,3.4099502770951527e-10
0.8425892992992993,3.409947792447957e-10
0.8435717517517517,3.4099453557763477e-10
0.8445542042042042,3.409942969160212e-10
0.8455366566566567,3.409940634647491e-10
0.8465191091091091,3.409938354252958e-10
0.8475015615615615,3.409936129956765e-10
0.848484014014014,3.409933963703217e-10
0.8494664664664664,3.409931857399154e-10
0.8504489189189189,3.4099298129127533e-10
0.8514313713713714,3.4099278320721333e-10
0.8524138238238238,3.409925916663961e-10
0.8533962762762762,3.409924068432029e-10
0.8543787287287287,3.4099222890759575e-10
0.8553611811811812,3.409920580249789e-10
0.8563436336336336,3.409918943560634e-10
0.8573260860860861,3.4099173805672074e-10
0.8583085385385385,3.4099158927786014e-10
0.8592909909909909,3.409914481652779e-10
0.8602734434434435,3.4099131485952937e-10
0.8612558958958959,3.4099118949578777e-10
0.8622383483483483,3.4099107220369956e-10
0.8632208008008008,3.4099096310726423e-10
0.8642032532532532,3.409908623246824e-10
0.8651857057057057,3.4099076996821935e-10
0.8661681581581582,3.4099068614407917e-10
0.8671506106106106,3.4099061095225183e-10
0.868133063063063,3.4099054448638306e-10
0.8691155155155155,3.409904868336422e-10
0.8700979679679679,3.409904380745784e-10
0.8710804204204204,3.409903982829827e-10
0.8720628728728729,3.4099036752575123e-10
0.8730453253253253,3.4099034586275e-10
0.8740277777777777,3.4099033334667836e-10
0.8750102302302302,3.409903300229321e-10
0.8759926826826827,3.409903359294502e-10
0.8769751351351351,3.409903510966046e-10
0.8779575875875876,3.409903755470427e-10
0.87894004004004,3.409904092955589e-10
0.8799224924924924,3.409904523489525e-10
0.880904944944945,3.409905047058895e-10
0.8818873973973974,3.409905663567728e-10
0.8828698498498498,3.4099063728359464e-10
0.8838523023023023,3.4099071745980525e-10
0.8848347547547547,3.409908068501804e-10
0.8858172072072072,3.4099090541066656e-10
0.8867996596596597,3.409910130882652e-10
0.8877821121121121,3.4099112982087626e-10
0.8887645645645645,3.4099125553717583e-10
0.889747017017017,3.4099139015646656e-10
0.8907294694694694,3.4099153358855214e-10
0.891711921921922,3.40991685733584e-10
0.8926943743743744,3.4099184648193954e-10
0.8936768268268268,3.4099201571407763e-10
0.8946592792792792,3.4099219330040134e-10
0.8956417317317317,3.409923791011172e-10
0.8966241841841842,3.409925729661027e-10
0.8976066366366366,3.409927747347793e-10
0.8985890890890891,3.4099298423593786e-10
0.8995715415415415,3.4099320128764395e-10
0.9005539939939939,3.409934256970828e-10
0.9015364464464465,3.409936572604142e-10
0.9025188988988989,3.409938957626442e-10
0.9035013513513513,3.409941409774882e-10
0.9044838038038038,3.409943926672301e-10
0.9054662562562562,3.409946505825828e-10
0.9064487087087086,3.409949144625581e-10
0.9074311611611612,3.4099518403431773e-10
0.9084136136136136,3.409954590130434e-10
0.909396066066066,3.4099573910180553e-10
0.9103785185185185,3.409960239914112e-10
0.9113609709709709,3.409963133602786e-10
0.9123434234234234,3.409966068742931e-10
0.9133258758758759,3.409969041866636e-10
0.9143083283283283,3.4099720493781093e-10
0.9152907807807807,3.4099750875519325e-10
0.9162732332332332,3.409978152531945e-10
0.9172556856856857,3.40998124032982e-10
0.9182381381381381,3.4099843468236546e-10
0.9192205905905906,3.4099874677566024e-10
0.920203043043043,3.409990598735478e-10
0.9211854954954954,3.409993735229404e-10
0.922167947947948,3.4099968725685394e-10
0.9231504004004004,3.4100000059424336e-10
0.9241328528528528,3.4100031303989247e-10
0.9251153053053053,3.410006240842661e-10
0.9260977577577577,3.410009332033676e-10
0.9270802102102101,3.410012398586119e-10
0.9280626626626627,3.4100154349667505e-10
0.9290451151151151,3.410018435493712e-10
0.9300275675675675,3.4100213943350084e-10
0.93101002002002,3.410024305507277e-10
0.9319924724724724,3.4100271628742567e-10
0.932974924924925,3.410029960145615e-10
0.9339573773773774,3.4100326908753024e-10
0.9349398298298298,3.4100353484604803e-10
0.9359222822822822,3.410037926139903e-10
0.9369047347347347,3.410040416992662e-10
0.9378871871871872,3.4100428139368224e-10
0.9388696396396397,3.4100451097279314e-10
0.9398520920920921,3.41004729695786e-10
0.9408345445445445,3.4100493680531763e-10
0.941816996996997,3.410051315273986e-10
0.9427994494494494,3.410053130712431e-10
0.9437819019019019,3.410054806291353e-10
0.9447643543543544,3.41005633376294e-10
0.9457468068068068,3.4100577047073403e-10
0.9467292592592592,3.410058910531306e-10
0.9477117117117116,3.410059942466767e-10
0.9486941641641642,3.4100607915695593e-10
0.9496766166166166,3.41006144871797e-10
0.950659069069069,3.410061904611359e-10
0.9516415215215215,3.4100621497688536e-10
0.9526239739739739,3.410062174528014e-10
0.9536064264264265,3.4100619690432787e-10
0.9545888788788789,3.410061523284855e-10
0.9555713313313313,3.4100608270371067e-10
0.9565537837837838,3.410059869897335e-10
0.9575362362362362,3.410058641274365e-10
0.9585186886886887,3.410057130387241e-10
0.9595011411411412,3.4100553262637577e-10
0.9604835935935936,3.410053217739091e-10
0.961466046046046,3.4100507934546346e-10
0.9624484984984985,3.410048041856392e-10
0.9634309509509509,3.4100449511936943e-10
0.9644134034034034,3.4100415095178993e-10
0.9653958558558559,3.4100377046809955e-10
0.9663783083083083,3.4100335243342215e-10
0.9673607607607607,3.410028955926644e-10
0.9683432132132131,3.4100239867039883e-10
0.9693256656656657,3.410018603707091e-10
0.9703081181181181,3.4100127937706473e-10
0.9712905705705706,3.410006543521753e-10
0.972273023023023,3.409999839378735e-10
0.9732554754754754,3.4099926675495543e-10
0.974237927927928,3.409985014030655e-10
0.9752203803803804,3.409976864605523e-10
0.9762028328328328,3.409968204843295e-10
0.9771852852852853,3.4099590200974924e-10
0.9781677377377377,3.409949295504647e-10
0.9791501901901902,3.4099390159829185e-10
0.9801326426426427,3.4099281662307716e-10
0.9811150950950951,3.409916730725648e-10
0.9820975475475475,3.4099046937225905e-10
0.98308,3.4098920392529076e-10
