r,nu N13
0.6932565265265265,2.8999886790067277e-15
0.694238978978979,2.899966487872028e-15
0.6952214314314314,2.8999453287016124e-15
0.6962038838838839,2.8999252275117823e-15
0.6971863363363363,2.899906206865205e-15
0.6981687887887887,2.8998882857552702e-15
0.6991512412412413,2.8998714794911414e-15
0.7001336936936937,2.8998557995817737e-15
0.7011161461461461,2.8998412536211125e-15
0.7020985985985986,2.8998278451737226e-15
0.703081051051051,2.89981557372115e-15
0.7040635035035034,2.8998044347985686e-15
0.705045955955956,2.8997944202253008e-15
0.7060284084084084,2.8997855183402336e-15
0.7070108608608608,2.8997777142372097e-15
0.7079933133133133,2.899770990000549e-15
0.7089757657657657,2.8997653249403864e-15
0.7099582182182183,2.89976069582799e-15
0.7109406706706707,2.8997570771311923e-15
0.7119231231231231,2.8997544412498154e-15
0.7129055755755755,2.8997527587508416e-15
0.713888028028028,2.8997519986038506e-15
0.7148704804804805,2.8997521284162756e-15
0.715852932932933,2.8997531146688915e-15
0.7168353853853854,2.899754922950872e-15
0.7178178378378378,2.8997575181952666e-15
0.7188002902902902,2.899760864914487e-15
0.7197827427427427,2.8997649274352088e-15
0.7207651951951952,2.899769670134068e-15
0.7217476476476476,2.899775057672893e-15
0.7227301001001001,2.8997810552314764e-15
0.7237125525525525,2.8997876286844768e-15
0.7246950050050049,2.8997947446450174e-15
0.7256774574574575,2.899802370459933e-15
0.7266599099099099,2.8998104742033846e-15
0.7276423623623623,2.8998190246705772e-15
0.7286248148148148,2.899827991371066e-15
0.7296072672672672,2.8998373445226463e-15
0.7305897197197198,2.89984705504484e-15
0.7315721721721722,2.8998570945524243e-15
0.7325546246246246,2.8998674353491845e-15
0.733537077077077,2.8998780504213973e-15
0.7345195295295295,2.8998889134316464e-15
0.735501981981982,2.899899998712086e-15
0.7364844344344345,2.8999112812585148e-15
0.7374668868868869,2.899922736723656e-15
0.7384493393393393,2.8999343414109757e-15
0.7394317917917917,2.8999460722681585e-15
0.7404142442442442,2.8999579068809882e-15
0.7413966966966967,2.899969823466686e-15
0.7423791491491492,2.8999818008677966e-15
0.7433616016016016,2.8999938185456834e-15
0.744344054054054,2.900005856574203e-15
0.7453265065065064,2.9000178956334176e-15
0.746308958958959,2.9000299170031304e-15
0.7472914114114114,2.900041902556636e-15
0.7482738638638639,2.900053834754269e-15
0.7492563163163163,2.9000656966371433e-15
0.7502387687687687,2.9000774718207052e-15
0.7512212212212213,2.9000891444884954e-15
0.7522036736736737,2.9001006993856554e-15
0.7531861261261261,2.9001121218127875e-15
0.7541685785785786,2.9001233976193654e-15
0.755151031031031,2.9001345131975116e-15
0.7561334834834835,2.9001454554757052e-15
0.757115935935936,2.9001562119122742e-15
0.7580983883883884,2.900166770489176e-15
0.7590808408408408,2.9001771197055824e-15
0.7600632932932933,2.9001872485716135e-15
0.7610457457457457,2.900197146601793e-15
0.7620281981981982,2.900206803808967e-15
0.7630106506506507,2.90021621069774e-15
0.7639931031031031,2.900225358258236e-15
0.7649755555555555,2.9002342379597e-15
0.765958008008008,2.900242841744128e-15
0.7669404604604605,2.9002511620199966e-15
0.7679229129129129,2.9002591916557655e-15
0.7689053653653654,2.9002669239737664e-15
0.7698878178178178,2.9002743527435293e-15
0.7708702702702702,2.9002814721756957e-15
0.7718527227227228,2.9002882769155053e-15
0.7728351751751752,2.9002947620365564e-15
0.7738176276276276,2.900300923034363e-15
0.7748000800800801,2.9003067558199576e-15
0.7757825325325325,2.900312256713732e-15
0.7767649849849849,2.900317422438815e-15
0.7777474374374375,2.900322250114839e-15
0.7787298898898899,2.9003267372517417e-15
0.7797123423423423,2.9003308817430376e-15
0.7806947947947948,2.90033468185984e-15
0.7816772472472472,2.9003381362441433e-15
0.7826596996996997,2.900341243902786e-15
0.7836421521521522,2.9003440042008592e-15
0.7846246046046046,2.9003464168554112e-15
0.785607057057057,2.900348481929184e-15
0.7865895095095095,2.9003501998240073e-15
0.787571961961962,2.9003515712746675e-15
0.7885544144144144,2.900352597342416e-15
0.7895368668668669,2.9003532794087086e-15
0.7905193193193193,2.900353619168641e-15
0.7915017717717717,2.9003536186247666e-15
0.7924842242242243,2.9003532800807155e-15
0.7934666766766767,2.900352606134616e-15
0.7944491291291291,2.9003515996729947e-15
0.7954315815815816,2.9003502638642725e-15
0.796414034034034,2.9003486021524497e-15
0.7973964864864864,2.9003466182505516e-15
0.798378938938939,2.900344316134492e-15
0.7993613913913914,2.900341700036661e-15
0.8003438438438438,2.900338774439347e-15
0.8013262962962963,2.900335544068622e-15
0.8023087487487487,2.9003320138878347e-15
0.8032912012012012,2.900328189091185e-15
0.8042736536536537,2.900324075097597e-15
0.8052561061061061,2.9003196775439733e-15
0.8062385585585585,2.9003150022791385e-15
0.807221011011011,2.9003100553572707e-15
0.8082034634634635,2.900304843031656e-15
0.8091859159159159,2.9002993717482494e-15
0.8101683683683684,2.90029364813925e-15
0.8111508208208208,2.9002876790169027e-15
0.8121332732732732,2.9002814713668565e-15
0.8131157257257257,2.900275032342038e-15
0.8140981781781782,2.9002683692560825e-15
0.8150806306306306,2.900261489577182e-15
0.8160630830830831,2.9002544009214473e-15
0.8170455355355355,2.9002471110467177e-15
0.8180279879879879,2.9002396278462232e-15
0.8190104404404405,2.900231959341942e-15
0.8199928928928929,2.9002241136785342e-15
0.8209753453453453,2.900216099116729e-15
0.8219577977977978,2.9002079240271927e-15
0.8229402502502502,2.900199596884015e-15
0.8239227027027027,2.900191126258222e-15
0.8249051551551552,2.900182520811535e-15
0.8258876076076076,2.900173789290097e-15
0.82687006006006,2.900164940517935e-15
0.8278525125125125,2.900155983390607e-15
0.828834964964965,2.900146926868912e-15
0.8298174174174174,2.900137779972466e-15
0.8307998698698699,2.9001285517733068e-15
0.8317823223223223,2.900119251389591e-15
0.8327647747747747,2.9001098879791365e-15
0.8337472272272272,2.9001004707331944e-15
0.8347296796796797,2.9000910088698376e-15
0.8357121321321321,2.9000815116279223e-15
0.8366945845845846,2.9000719882604077e-15
0.837677037037037,2.9000624480281266e-15
0.8386594894894894,2.900052900193511e-15
0.839641941941942,2.900043354013996e-15
0.8406243943943944,2.900033818735851e-15
0.8416068468468468,2.9000243035877273e-15
0.8425892992992993,2.90001481777428e-15
0.8435717517517517,2.90000537046989e-15
0.8445542042042042,2.8999959708121924e-15
0.8455366566566567,2.8999866278957662e-15
0.8465191091091091,2.899977350765781e-15
0.8475015615615615,2.8999681484115453e-15
0.848484014014014,2.8999590297603173e-15
0.8494664664664664,2.899950003670704e-15
0.8504489189189189,2.89994107892653e-15
0.8514313713713714,2.899932264230356e-15
0.8524138238238238,2.899923568197075e-15
0.8533962762762762,2.8999149993476465e-15
0.8543787287287287,2.8999065661027507e-15
0.8553611811811812,2.899898276776275e-15
0.8563436336336336,2.8998901395691015e-15
0.8573260860860861,2.899882162562696e-15
0.8583085385385385,2.899874353712782e-15
0.8592909909909909,2.899866720842833e-15
0.8602734434434435,2.8998592716379362e-15
0.8612558958958959,2.8998520136382636e-15
0.8622383483483483,2.8998449542328037e-15
0.8632208008008008,2.8998381006529403e-15
0.8642032532532532,2.8998314599661486e-15
0.8651857057057057,2.8998250390695517e-15
0.8661681581581582,2.899818844683663e-15
0.8671506106106106,2.8998128833460016e-15
0.868133063063063,2.8998071614046467e-15
0.8691155155155155,2.8998016850119942e-15
0.8700979679679679,2.8997964601183115e-15
0.8710804204204204,2.8997914924654474e-15
0.8720628728728729,2.8997867875804314e-15
0.8730453253253253,2.8997823507690675e-15
0.8740277777777777,2.8997781871097106e-15
0.8750102302302302,2.8997743014468003e-15
0.8759926826826827,2.8997706983844354e-15
0.8769751351351351,2.8997673822802153e-15
0.8779575875875876,2.8997643572387084e-15
0.87894004004004,2.8997616271052088e-15
0.8799224924924924,2.8997591954592403e-15
0.880904944944945,2.899757065608312e-15
0.8818873973973974,2.899755240581506e-15
0.8828698498498498,2.8997537231230884e-15
0.8838523023023023,2.8997525156862267e-15
0.8848347547547547,2.899751620426578e-15
0.8858172072072072,2.8997510391959327e-15
0.8867996596596597,2.899750773535861e-15
0.8877821121121121,2.899750824671263e-15
0.8887645645645645,2.899751193504141e-15
0.889747017017017,2.899751880607117e-15
0.8907294694694694,2.8997528862172255e-15
0.891711921921922,2.899754210229333e-15
0.8926943743743744,2.8997558521898873e-15
0.8936768268268268,2.8997578112905575e-15
0.8946592792792792,2.8997600863618985e-15
0.8956417317317317,2.8997626758669218e-15
0.8966241841841842,2.899765577894626e-15
0.8976066366366366,2.8997687901539225e-15
0.8985890890890891,2.899772309966822e-15
0.8995715415415415,2.8997761342625695e-15
0.9005539939939939,2.899780259570928e-15
0.9015364464464465,2.899784682015847e-15
0.9025188988988989,2.899789397309245e-15
0.9035013513513513,2.8997944007444624e-15
0.9044838038038038,2.8997996871900167e-15
0.9054662562562562,2.899805251083059e-15
0.9064487087087086,2.8998110864232544e-15
0.9074311611611612,2.899817186766144e-15
0.9084136136136136,2.8998235452169068e-15
0.909396066066066,2.8998301544239785e-15
0.9103785185185185,2.899837006572695e-15
0.9113609709709709,2.8998440933787704e-15
0.9123434234234234,2.8998514060821607e-15
0.9133258758758759,2.8998589354403535e-15
0.9143083283283283,2.8998666717223746e-15
0.9152907807807807,2.8998746047020262e-15
0.9162732332332332,2.899882723651907e-15
0.9172556856856857,2.899891017336601e-15
0.9182381381381381,2.899899474006652e-15
0.9192205905905906,2.899908081391964e-15
0.920203043043043,2.8999168266955735e-15
0.9211854954954954,2.8999256965871335e-15
0.922167947947948,2.89993467719665e-15
0.9231504004004004,2.8999437541079443e-15
0.9241328528528528,2.8999529123524704e-15
0.9251153053053053,2.899962136402826e-15
0.9260977577577577,2.8999714101663595e-15
0.9270802102102101,2.8999807169788336e-15
0.9280626626626627,2.8999900395979263e-15
0.9290451151151151,2.899999360197171e-15
0.9300275675675675,2.900008660359162e-15
0.93101002002002,2.900017921069484e-15
0.9319924724724724,2.9000271227101684e-15
0.932974924924925,2.9000362450534966e-15
0.9339573773773774,2.900045267255398e-15
0.9349398298298298,2.9000541678493272e-15
0.9359222822822822,2.900062924739609e-15
0.9369047347347347,2.90007151519534e-15
0.9378871871871872,2.9000799158439506e-15
0.9388696396396397,2.9000881026646508e-15
0.9398520920920921,2.9000960509824003e-15
0.9408345445445445,2.900103735461286e-15
0.941816996996997,2.900111130098285e-15
0.9427994494494494,2.900118208216839e-15
0.9437819019019019,2.9001249424606214e-15
0.9447643543543544,2.9001313047871336e-15
0.9457468068068068,2.9001372664612634e-15
0.9467292592592592,2.900142798049173e-15
0.9477117117117116,2.9001478694117397e-15
0.9486941641641642,2.900152449698364e-15
0.9496766166166166,2.9001565073406004e-15
0.950659069069069,2.9001600100458476e-15
0.9516415215215215,2.9001629247910083e-15
0.9526239739739739,2.900165217816312e-15
0.9536064264264265,2.9001668546187618e-15
0.9545888788788789,2.900167799946111e-15
0.9555713313313313,2.9001680177904407e-15
0.9565537837837838,2.9001674713818433e-15
0.9575362362362362,2.900166123182134e-15
0.9585186886886887,2.9001639348789026e-15
0.9595011411411412,2.900160867378779e-15
0.9604835935935936,2.9001568808014207e-15
0.961466046046046,2.900151934473424e-15
0.9624484984984985,2.900145986921843e-15
0.9634309509509509,2.9001389958679407e-15
0.9644134034034034,2.9001309182213355e-15
0.9653958558558559,2.900121710073369e-15
0.9663783083083083,2.900111326691239e-15
0.9673607607607607,2.900099722511605e-15
0.9683432132132131,2.9000868511346107e-15
0.9693256656656657,2.900072665317566e-15
0.9703081181181181,2.900057116968983e-15
0.9712905705705706,2.9000401571421775e-15
0.972273023023023,2.9000217360295816e-15
0.9732554754754754,2.9000018029561492e-15
0.974237927927928,2.899980306373701e-15
0.9752203803803804,2.8999571938546323e-15
0.9762028328328328,2.8999324120859365e-15
0.9771852852852853,2.899905906863124e-15
0.9781677377377377,2.8998776230843275e-15
0.9791501901901902,2.8998475047441547e-15
0.9801326426426427,2.899815494927827e-15
0.9811150950950951,2.899781535805227e-15
0.9820975475475475,2.899745568624869e-15
0.98308,2.8997075337081125e-15
