r,m
0.7698878178178178,0.9870893199300764
0.7708702702702702,0.9872231259126146
0.7718527227227228,0.9873559631860197
0.7728351751751752,0.9874878371293191
0.7738176276276276,0.9876187531363794
0.7748000800800801,0.9877487166148662
0.7757825325325325,0.9878777329852094
0.7767649849849849,0.9880058076795665
0.7777474374374375,0.9881329461407866
0.7787298898898899,0.988259153821373
0.7797123423423423,0.9883844361824485
0.7806947947947948,0.9885087986927171
0.7816772472472472,0.988632246827429
0.7826596996996997,0.9887547860673437
0.7836421521521522,0.9888764218976934
0.7846246046046046,0.9889971598071474
0.785607057057057,0.9891170052867743
0.7865895095095095,0.9892359638290078
0.787571961961962,0.9893540409266075
0.7885544144144144,0.9894712420716262
0.7895368668668669,0.989587572754369
0.7905193193193193,0.9897030384623604
0.7915017717717717,0.9898176446793071
0.7924842242242243,0.9899313968840613
0.7934666766766767,0.9900443005495835
0.7944491291291291,0.9901563611419077
0.7954315815815816,0.9902675841191042
0.796414034034034,0.9903779749302428
0.7973964864864864,0.9904875390143578
0.798378938938939,0.9905962817994104
0.7993613913913914,0.9907042087012516
0.8003438438438438,0.9908113251225881
0.8013262962962963,0.990917636451945
0.8023087487487487,0.991023148062628
0.8032912012012012,0.9911278653116884
0.8042736536536537,0.9912317935388869
0.8052561061061061,0.991334938065656
0.8062385585585585,0.9914373041940654
0.807221011011011,0.9915388972057837
0.8082034634634635,0.9916397223610434
0.8091859159159159,0.991739784897604
0.8101683683683684,0.9918390900297148
0.8111508208208208,0.9919376429470813
0.8121332732732732,0.9920354488138243
0.8131157257257257,0.9921325127674486
0.8140981781781782,0.9922288399178024
0.8150806306306306,0.992324435346043
0.8160630830830831,0.9924193041036007
0.8170455355355355,0.9925134512111417
0.8180279879879879,0.9926068816575304
0.8190104404404405,0.9926996003987961
0.8199928928928929,0.9927916123570941
0.8209753453453453,0.9928829224196704
0.8219577977977978,0.9929735354378249
0.8229402502502502,0.993063456225875
0.8239227027027027,0.9931526895601198
0.8249051551551552,0.9932412401778029
0.8258876076076076,0.9933291127760772
0.82687006006006,0.9934163120109666
0.8278525125125125,0.9935028424963319
0.828834964964965,0.9935887088028323
0.8298174174174174,0.9936739154568908
0.8307998698698699,0.9937584669396562
0.8317823223223223,0.9938423676859685
0.8327647747747747,0.9939256220833207
0.8337472272272272,0.9940082344708236
0.8347296796796797,0.9940902091381699
0.8357121321321321,0.9941715503245953
0.8366945845845846,0.9942522622178449
0.837677037037037,0.9943323489531355
0.8386594894894894,0.9944118146121201
0.839641941941942,0.99449066322185
0.8406243943943944,0.9945688987537395
0.8416068468468468,0.9946465251225292
0.8425892992992993,0.9947235461852508
0.8435717517517517,0.9947999657401883
0.8445542042042042,0.9948757875258433
0.8455366566566567,0.9949510152198985
0.8465191091091091,0.9950256524381811
0.8475015615615615,0.9950997027336266
0.848484014014014,0.9951731695952417
0.8494664664664664,0.995246056447069
0.8504489189189189,0.9953183666471499
0.8514313713713714,0.9953901034864878
0.8524138238238238,0.9954612701880132
0.8533962762762762,0.9955318699055463
0.8543787287287287,0.99560190572276
0.8553611811811812,0.9956713806521451
0.8563436336336336,0.9957402976339725
0.8573260860860861,0.9958086595352579
0.8583085385385385,0.9958764691487242
0.8592909909909909,0.9959437291917668
0.8602734434434435,0.9960104423054154
0.8612558958958959,0.9960766110532987
0.8622383483483483,0.9961422379206084
0.8632208008008008,0.996207325313061
0.8642032532532532,0.9962718755558638
0.8651857057057057,0.9963358908926765
0.8661681581581582,0.9963993734845759
0.8671506106106106,0.99646232540902
0.868133063063063,0.9965247486588096
0.8691155155155155,0.9965866451410543
0.8700979679679679,0.9966480166761339
0.8710804204204204,0.9967088649966643
0.8720628728728729,0.9967691917464597
0.8730453253253253,0.9968289984794965
0.8740277777777777,0.9968882866588755
0.8750102302302302,0.9969470576557887
0.8759926826826827,0.9970053127484809
0.8769751351351351,0.9970630531212129
0.8779575875875876,0.9971202798632257
0.87894004004004,0.9971769939677049
0.8799224924924924,0.9972331963307429
0.880904944944945,0.9972888877503039
0.8818873973973974,0.997344068925186
0.8828698498498498,0.9973987404539866
0.8838523023023023,0.9974529028340643
0.8848347547547547,0.9975065564605036
0.8858172072072072,0.9975597016250783
0.8867996596596597,0.9976123385152148
0.8877821121121121,0.9976644672129564
0.8887645645645645,0.9977160876939257
0.889747017017017,0.9977671998262899
0.8907294694694694,0.9978178033697221
0.891711921921922,0.9978678979743684
0.8926943743743744,0.9979174831798074
0.8936768268268268,0.9979665584140173
0.8946592792792792,0.9980151229923369
0.8956417317317317,0.9980631761164311
0.8966241841841842,0.9981107168732544
0.8976066366366366,0.9981577442340118
0.8985890890890891,0.9982042570531271
0.8995715415415415,0.9982502540672022
0.9005539939939939,0.9982957338939837
0.9015364464464465,0.9983406950313238
0.9025188988988989,0.9983851358561467
0.9035013513513513,0.9984290546234106
0.9044838038038038,0.9984724494650711
0.9054662562562562,0.9985153183890463
0.9064487087087086,0.9985576592781784
0.9074311611611612,0.9985994698891992
0.9084136136136136,0.9986407478516932
0.909396066066066,0.99868149066706
0.9103785185185185,0.9987216957074793
0.9113609709709709,0.9987613602148739
0.9123434234234234,0.9988004812998736
0.9133258758758759,0.9988390559407796
0.9143083283283283,0.9988770809825245
0.9152907807807807,0.9989145531356423
0.9162732332332332,0.9989514689752258
0.9172556856856857,0.9989878249398939
0.9182381381381381,0.9990236173307532
0.9192205905905906,0.9990588423103632
0.920203043043043,0.9990934959016993
0.9211854954954954,0.9991275739871162
0.922167947947948,0.9991610723073107
0.9231504004004004,0.999193986460288
0.9241328528528528,0.9992263119003228
0.9251153053053053,0.9992580439369232
0.9260977577577577,0.9992891777337958
0.9270802102102101,0.9993197083078069
0.9280626626626627,0.9993496305279498
0.9290451151151151,0.9993789391143038
0.9300275675675675,0.9994076286370024
0.93101002002002,0.9994356935151926
0.9319924724724724,0.9994631280160027
0.932974924924925,0.9994899262535017
0.9339573773773774,0.9995160821876673
0.9349398298298298,0.9995415896233456
0.9359222822822822,0.999566442209217
0.9369047347347347,0.9995906334367597
0.9378871871871872,0.9996141566392116
0.9388696396396397,0.9996370049905371
0.9398520920920921,0.9996591715043868
0.9408345445445445,0.9996806490330642
0.941816996996997,0.9997014302664878
0.9427994494494494,0.9997215077311556
0.9437819019019019,0.9997408737891078
0.9447643543543544,0.999759520636891
0.9457468068068068,0.9997774403045221
0.9467292592592592,0.9997946246544505
0.9477117117117116,0.9998110653805237
0.9486941641641642,0.9998267540069494
0.9496766166166166,0.9998416818872601
0.950659069069069,0.9998558402032759
0.9516415215215215,0.9998692199640689
0.9526239739739739,0.9998818120049253
0.9536064264264265,0.9998936069863121
0.9545888788788789,0.9999045953928367
0.9555713313313313,0.9999147675322138
0.9565537837837838,0.9999241135342276
0.9575362362362362,0.9999326233496957
0.9585186886886887,0.9999402867494315
0.9595011411411412,0.9999470933232105
0.9604835935935936,0.9999530324787318
0.961466046046046,0.9999580934405817
0.9624484984984985,0.9999622652491983
0.9634309509509509,0.9999655367598352
0.9644134034034034,0.999967896641524
0.9653958558558559,0.9999693333760384
0.9663783083083083,0.9999698352568586
0.9673607607607607,0.999969390388134
0.9683432132132131,0.999967986683647
0.9693256656656657,0.9999656118657767
0.9703081181181181,0.9999622534644622
0.9712905705705706,0.9999578988161677
0.972273023023023,0.9999525350628435
0.9732554754754754,0.9999461491508923
0.974237927927928,0.9999387278301308
0.9752203803803804,0.9999302576527547
0.9762028328328328,0.999920724972301
0.9771852852852853,0.9999101159426134
0.9781677377377377,0.9998984165168036
0.9791501901901902,0.9998856124462174
0.9801326426426427,0.9998716892793966
0.9811150950950951,0.9998566323610428
0.9820975475475475,0.999840426830982
0.98308,0.9998230576231265
