r,X_H
0.7728351751751752,0.7583324061772826
0.7738176276276276,0.7583267165884446
0.7748000800800801,0.7583212224932345
0.7757825325325325,0.7583159213554567
0.7767649849849849,0.7583108106389156
0.7777474374374375,0.7583058878074166
0.7787298898898899,0.7583011503247636
0.7797123423423423,0.7582965956547618
0.7806947947947948,0.7582922212612155
0.7816772472472472,0.7582880246079298
0.7826596996996997,0.7582840031587091
0.7836421521521522,0.7582801543773579
0.7846246046046046,0.7582764757276812
0.785607057057057,0.7582729646734834
0.7865895095095095,0.7582696186785693
0.787571961961962,0.7582664352067436
0.7885544144144144,0.7582634117218111
0.7895368668668669,0.7582605456875761
0.7905193193193193,0.7582578345678435
0.7915017717717717,0.7582552758264178
0.7924842242242243,0.758252866927104
0.7934666766766767,0.7582506053337066
0.7944491291291291,0.7582484885100301
0.7954315815815816,0.7582465139198793
0.796414034034034,0.7582446790270589
0.7973964864864864,0.7582429812953735
0.798378938938939,0.7582414181886281
0.7993613913913914,0.7582399871706266
0.8003438438438438,0.7582386857051744
0.8013262962962963,0.7582375112560761
0.8023087487487487,0.758236461287136
0.8032912012012012,0.7582355332621591
0.8042736536536537,0.7582347246449497
0.8052561061061061,0.7582340328993127
0.8062385585585585,0.758233455489053
0.807221011011011,0.7582329898779747
0.8082034634634635,0.758232633529883
0.8091859159159159,0.7582323839085822
0.8101683683683684,0.7582322384778771
0.8111508208208208,0.7582321947015729
0.8121332732732732,0.7582322500434732
0.8131157257257257,0.7582324019673835
0.8140981781781782,0.7582326479371081
0.8150806306306306,0.7582329854164518
0.8160630830830831,0.7582334118692193
0.8170455355355355,0.7582339247592151
0.8180279879879879,0.7582345215502441
0.8190104404404405,0.7582351997061108
0.8199928928928929,0.7582359566906199
0.8209753453453453,0.7582367899675762
0.8219577977977978,0.7582376970007841
0.8229402502502502,0.7582386752540484
0.8239227027027027,0.7582397221911737
0.8249051551551552,0.7582408352759652
0.8258876076076076,0.7582420119722267
0.82687006006006,0.7582432497437634
0.8278525125125125,0.7582445460543801
0.828834964964965,0.758245898367881
0.8298174174174174,0.7582473041480707
0.8307998698698699,0.7582487608587546
0.8317823223223223,0.7582502659637369
0.8327647747747747,0.7582518169268223
0.8337472272272272,0.7582534112118153
0.8347296796796797,0.7582550462825209
0.8357121321321321,0.7582567196027434
0.8366945845845846,0.758258428636288
0.837677037037037,0.7582601708469587
0.8386594894894894,0.7582619436985609
0.839641941941942,0.7582637446548987
0.8406243943943944,0.7582655711797769
0.8416068468468468,0.7582674207370002
0.8425892992992993,0.7582692907903733
0.8435717517517517,0.7582711788037011
0.8445542042042042,0.7582730822407875
0.8455366566566567,0.7582749985654381
0.8465191091091091,0.7582769252414571
0.8475015615615615,0.7582788597326492
0.848484014014014,0.758280799502819
0.8494664664664664,0.7582827420157713
0.8504489189189189,0.7582846847353109
0.8514313713713714,0.7582866251252421
0.8524138238238238,0.7582885606493698
0.8533962762762762,0.7582904887714987
0.8543787287287287,0.7582924069554333
0.8553611811811812,0.7582943126649786
0.8563436336336336,0.7582962033639389
0.8573260860860861,0.758298076516119
0.8583085385385385,0.7582999295853237
0.8592909909909909,0.7583017600353574
0.8602734434434435,0.7583035653300252
0.8612558958958959,0.7583053429331311
0.8622383483483483,0.7583070903084803
0.8632208008008008,0.7583088049198774
0.8642032532532532,0.758310484231127
0.8651857057057057,0.7583121257060336
0.8661681581581582,0.758313726808402
0.8671506106106106,0.758315285002037
0.868133063063063,0.7583167977507432
0.8691155155155155,0.7583182625183252
0.8700979679679679,0.7583196767685878
0.8710804204204204,0.7583210379653356
0.8720628728728729,0.7583223435723732
0.8730453253253253,0.7583235910535051
0.8740277777777777,0.7583247778725364
0.8750102302302302,0.7583259014932715
0.8759926826826827,0.7583269593795149
0.8769751351351351,0.7583279489950716
0.8779575875875876,0.7583288678037462
0.87894004004004,0.7583297132693432
0.8799224924924924,0.7583304828556675
0.880904944944945,0.7583311740265236
0.8818873973973974,0.7583317842457163
0.8828698498498498,0.7583323116277756
0.8838523023023023,0.758332757344492
0.8848347547547547,0.7583331234647162
0.8858172072072072,0.7583334120574166
0.8867996596596597,0.7583336251915619
0.8877821121121121,0.7583337649361203
0.8887645645645645,0.7583338333600607
0.889747017017017,0.7583338325323515
0.8907294694694694,0.7583337645219607
0.891711921921922,0.7583336313978573
0.8926943743743744,0.7583334352290096
0.8936768268268268,0.7583331780843859
0.8946592792792792,0.7583328620329551
0.8956417317317317,0.7583324891436851
0.8966241841841842,0.7583320614855451
0.8976066366366366,0.7583315811275031
0.8985890890890891,0.7583310501385275
0.8995715415415415,0.758330470587587
0.9005539939939939,0.7583298445436502
0.9015364464464465,0.7583291740756852
0.9025188988988989,0.7583284612526611
0.9035013513513513,0.7583277081435457
0.9044838038038038,0.7583269168173078
0.9054662562562562,0.7583260893429159
0.9064487087087086,0.7583252277893382
0.9074311611611612,0.7583243342255438
0.9084136136136136,0.7583234107205006
0.909396066066066,0.7583224593431771
0.9103785185185185,0.7583214821625424
0.9113609709709709,0.7583204812475641
0.9123434234234234,0.7583194586672113
0.9133258758758759,0.7583184164904522
0.9143083283283283,0.7583173567862556
0.9152907807807807,0.7583162816235897
0.9162732332332332,0.7583151930714227
0.9172556856856857,0.7583140931987238
0.9182381381381381,0.7583129840744611
0.9192205905905906,0.758311867767603
0.920203043043043,0.7583107463471179
0.9211854954954954,0.7583096218819746
0.922167947947948,0.7583084964411416
0.9231504004004004,0.7583073720935868
0.9241328528528528,0.7583062509082794
0.9251153053053053,0.7583051349541874
0.9260977577577577,0.7583040263002795
0.9270802102102101,0.7583029270155243
0.9280626626626627,0.7583018391688899
0.9290451151151151,0.758300764829345
0.9300275675675675,0.7582997060658584
0.93101002002002,0.758298664947398
0.9319924724724724,0.7582976435429325
0.932974924924925,0.7582966439214305
0.9339573773773774,0.7582956681518604
0.9349398298298298,0.7582947183031907
0.9359222822822822,0.75829379644439
0.9369047347347347,0.7582929046444262
0.9378871871871872,0.7582920449722687
0.9388696396396397,0.7582912194968853
0.9398520920920921,0.7582904302872446
0.9408345445445445,0.7582896794123153
0.941816996996997,0.7582889689410657
0.9427994494494494,0.7582883009424642
0.9437819019019019,0.7582876774854796
0.9447643543543544,0.7582871006390804
0.9457468068068068,0.7582865724722346
0.9467292592592592,0.758286095053911
0.9477117117117116,0.758285670453078
0.9486941641641642,0.7582853007387041
0.9496766166166166,0.7582849879797579
0.950659069069069,0.7582847342452078
0.9516415215215215,0.7582845416040223
0.9526239739739739,0.7582844121251697
0.9536064264264265,0.7582843478776187
0.9545888788788789,0.7582843509303377
0.9555713313313313,0.7582844233522951
0.9565537837837838,0.7582845672124594
0.9575362362362362,0.7582847845797994
0.9585186886886887,0.7582850775232832
0.9595011411411412,0.7582854481118794
0.9604835935935936,0.7582858984145566
0.961466046046046,0.758286430500283
0.9624484984984985,0.7582870464380274
0.9634309509509509,0.7582877482967583
0.9644134034034034,0.7582885381454436
0.9653958558558559,0.7582894180530524
0.9663783083083083,0.758290390088553
0.9673607607607607,0.7582914563209138
0.9683432132132131,0.7582926188191034
0.9693256656656657,0.7582938796520902
0.9703081181181181,0.7582952408888428
0.9712905705705706,0.7582967045983294
0.972273023023023,0.7582982728495187
0.9732554754754754,0.7582999477113792
0.974237927927928,0.7583017312528795
0.9752203803803804,0.7583036255429877
0.9762028328328328,0.7583056326506724
0.9771852852852853,0.7583077546449023
0.9781677377377377,0.7583099935946459
0.9791501901901902,0.7583123515688714
0.9801326426426427,0.7583148306365475
0.9811150950950951,0.7583174328666425
0.9820975475475475,0.7583201603281249
0.98308,0.7583230150899634
