r,T
0.8013262962962963,1328596.5852573502
0.8023087487487487,1320464.2540456865
0.8032912012012012,1312357.8231643497
0.8042736536536537,1304276.8179258537
0.8052561061061061,1296220.7564365454
0.8062385585585585,1288189.1505771608
0.807221011011011,1280181.5069617631
0.8082034634634635,1272197.327875299
0.8091859159159159,1264236.1121902508
0.8101683683683684,1256297.356262594
0.8111508208208208,1248380.554807384
0.8121332732732732,1240485.2017543274
0.8131157257257257,1232610.7910835578
0.8140981781781782,1224756.8176418608
0.8150806306306306,1216922.7779396884
0.8160630830830831,1209108.1709290426
0.8170455355355355,1201312.4987626378
0.8180279879879879,1193535.267534361
0.8190104404404405,1185775.9880013007
0.8199928928928929,1178034.1762875635
0.8209753453453453,1170309.3545698891
0.8219577977977978,1162601.0517453544
0.8229402502502502,1154908.8040811978
0.8239227027027027,1147232.1558469005
0.8249051551551552,1139570.659928595
0.8258876076076076,1131923.8784259397
0.82687006006006,1124291.3832314718
0.8278525125125125,1116672.7565924714
0.828834964964965,1109067.5916554723
0.8298174174174174,1101475.4929933331
0.8307998698698699,1093896.0771149374
0.8317823223223223,1086328.9729575631
0.8327647747747747,1078773.8223617903
0.8337472272272272,1071230.2805291086
0.8347296796796797,1063698.0164619968
0.8357121321321321,1056176.7133865925
0.8366945845845846,1048666.0691578318
0.837677037037037,1041165.7966470094
0.8386594894894894,1033675.6241117044
0.839641941941942,1026195.2955480322
0.8406243943943944,1018724.5710250981
0.8416068468468468,1011263.2270015973
0.8425892992992993,1003811.0566244872
0.8435717517517517,996367.8700096734
0.8445542042042042,988933.4945045013
0.8455366566566567,981507.7749321657
0.8465191091091091,974090.573817755
0.8475015615615615,966681.7715959325
0.848484014014014,959281.2668002108
0.8494664664664664,951888.9762336103
0.8504489189189189,944504.8351207259
0.8514313713713714,937128.7972411057
0.8524138238238238,929760.8350437966
0.8533962762762762,922400.9397430967
0.8543787287287287,915049.1213953757
0.8553611811811812,907705.4089569194
0.8563436336336336,900369.8503228015
0.8573260860860861,893042.5123467017
0.8583085385385385,885723.4808416304
0.8592909909909909,878412.8605616192
0.8602734434434435,871110.7751642772
0.8612558958958959,863817.3671543294
0.8622383483483483,856532.7978080433
0.8632208008008008,849257.2470786829
0.8642032532532532,841990.9134829846
0.8651857057057057,834734.0139687598
0.8661681581581582,827486.7837636557
0.8671506106106106,820249.47620523
0.868133063063063,813022.3625524244
0.8691155155155155,805805.7317785937
0.8700979679679679,798599.8903462254
0.8710804204204204,791405.1619635298
0.8720628728728729,784221.8873231147
0.8730453253253253,777050.423822923
0.8740277777777777,769891.1452696782
0.8750102302302302,762744.4415651255
0.8759926826826827,755610.7183752673
0.8769751351351351,748490.3967829928
0.8779575875875876,741383.9129242852
0.87894004004004,734291.7176084989
0.8799224924924924,727214.2759229221
0.880904944944945,720152.0668221009
0.8818873973973974,713105.582702266
0.8828698498498498,706075.3289284577
0.8838523023023023,699061.8223472902
0.8848347547547547,692065.5870549268
0.8858172072072072,685087.149175624
0.8867996596596597,678127.0318757922
0.8877821121121121,671185.7506682478
0.8887645645645645,664263.8090040648
0.889747017017017,657361.6941489507
0.8907294694694694,650479.8733411527
0.891711921921922,643618.7902275362
0.8926943743743744,636778.861574409
0.8936768268268268,629960.4742494527
0.8946592792792792,623163.9824711015
0.8956417317317317,616389.7053214532
0.8966241841841842,609637.9245188709
0.8976066366366366,602908.882446246
0.8985890890890891,596202.7804309345
0.8995715415415415,589519.7772723226
0.9005539939939939,582859.9880130301
0.9015364464464465,576223.4829497342
0.9025188988988989,569610.2868797064
0.9035013513513513,563020.3785791901
0.9044838038038038,556453.6905098704
0.9054662562562562,549910.108749778
0.9064487087087086,543389.4731450791
0.9074311611611612,536891.5776794393
0.9084136136136136,530416.1710576186
0.909396066066066,523962.9575003009
0.9103785185185185,517531.59774721484
0.9113609709709709,511121.71026576497
0.9123434234234234,504732.8726626174
0.9133258758758759,498364.62329573435
0.9143083283283283,492016.46308462555
0.9152907807807807,485687.85751655535
0.9162732332332332,479378.23884670454
0.9172556856856857,473087.0084902377
0.9182381381381381,466813.5396044071
0.9192205905905906,460557.1798586873
0.920203043043043,454317.25439109944
0.9211854954954954,448093.06894868315
0.922167947947948,441883.91321000893
0.9231504004004004,435689.0642874925
0.9241328528528528,429507.79040698457
0.9251153053053053,423339.3547618735
0.9260977577577577,417183.0195385642
0.9270802102102101,411038.0501097459
0.9280626626626627,404903.7193913703
0.9290451151151151,398779.3123586508
0.9300275675675675,392664.13071570435
0.93101002002002,386557.4977126846
0.9319924724724724,380458.7631033725
0.932974924924925,374367.30823520914
0.9339573773773774,368282.55126266816
0.9349398298298298,362203.95247369824
0.9359222822822822,356131.01971766265
0.9369047347347347,350063.31392179144
0.9378871871871872,344000.4546817022
0.9388696396396397,337942.1259098939
0.9398520920920921,331888.081524443
0.9408345445445445,325838.1511583744
0.941816996996997,319792.2458682021
0.9427994494494494,313750.36381830566
0.9437819019019019,307712.59591568465
0.9447643543543544,301679.13136762736
0.9457468068068068,295650.26313269703
0.9467292592592592,289626.3932333157
0.9477117117117116,283608.0378960882
0.9486941641641642,277595.8324839462
0.9496766166166166,271590.5361426896
0.950659069069069,265593.033390713
0.9516415215215215,259604.32373859317
0.9526239739739739,253625.5051261622
0.9536064264264265,247657.75943599388
0.9545888788788789,241702.34074417656
0.9555713313313313,235760.5662265971
0.9565537837837838,229833.80962887843
0.9575362362362362,223923.4971976306
0.9585186886886887,218031.10595950193
0.9595011411411412,212158.16422256138
0.9604835935935936,206306.2541618728
0.961466046046046,200477.01633771523
0.9624484984984985,194672.1559806487
0.9634309509509509,188893.45086258155
0.9644134034034034,183142.7605571626
0.9653958558558559,177422.03687610204
0.9663783083083083,171733.3352505828
0.9673607607607607,166078.82680885552
0.9683432132132131,160460.81088243934
0.9693256656656657,154881.72765444324
0.9703081181181181,149344.17064462035
0.9712905705705706,143850.89870721768
0.972273023023023,138404.847200053
0.9732554754754754,133009.13796706477
0.974237927927928,127667.08776257285
0.9752203803803804,122382.21473446593
0.9762028328328328,117158.24257639064
0.9771852852852853,111999.1019568328
0.9781677377377377,106908.92883678264
0.9791501901901902,101892.05929867011
0.9801326426426427,96953.02052868024
0.9811150950950951,92096.51762348501
0.9820975475475475,87327.41593215702
0.98308,82650.7186954379
