r,l
0.7708702702702702,0.998963536733333
0.7718527227227228,0.9989636611315829
0.7728351751751752,0.9989637407909372
0.7738176276276276,0.9989637759048078
0.7748000800800801,0.9989637667010397
0.7757825325325325,0.9989637134412573
0.7767649849849849,0.9989636164202121
0.7777474374374375,0.9989634759651288
0.7787298898898899,0.9989632924350522
0.7797123423423423,0.9989630662201943
0.7806947947947948,0.9989627977412803
0.7816772472472472,0.9989624874488963
0.7826596996996997,0.998962135822835
0.7836421521521522,0.9989617433714431
0.7846246046046046,0.9989613106309676
0.785607057057057,0.9989608381649027
0.7865895095095095,0.998960326563336
0.787571961961962,0.9989597764422957
0.7885544144144144,0.998959188443097
0.7895368668668669,0.9989585632316882
0.7905193193193193,0.9989579014979982
0.7915017717717717,0.9989572039552825
0.7924842242242243,0.9989564713394701
0.7934666766766767,0.9989557044085096
0.7944491291291291,0.9989549039417164
0.7954315815815816,0.9989540707391189
0.796414034034034,0.9989532056208053
0.7973964864864864,0.9989523094262698
0.798378938938939,0.9989513830137599
0.7993613913913914,0.9989504272596219
0.8003438438438438,0.9989494430576489
0.8013262962962963,0.9989484313184258
0.8023087487487487,0.9989473929686774
0.8032912012012012,0.9989463289506137
0.8042736536536537,0.9989452402212778
0.8052561061061061,0.9989441277518911
0.8062385585585585,0.9989429925272013
0.807221011011011,0.9989418355448278
0.8082034634634635,0.9989406578146095
0.8091859159159159,0.9989394603579503
0.8101683683683684,0.998938244207167
0.8111508208208208,0.9989370104048347
0.8121332732732732,0.9989357600031346
0.8131157257257257,0.9989344940631998
0.8140981781781782,0.9989332136544629
0.8150806306306306,0.9989319198540016
0.8160630830830831,0.998930613745887
0.8170455355355355,0.9989292964205286
0.8180279879879879,0.9989279689740225
0.8190104404404405,0.9989266325074974
0.8199928928928929,0.9989252881264616
0.8209753453453453,0.9989239369401502
0.8219577977977978,0.9989225800608712
0.8229402502502502,0.998921218603353
0.8239227027027027,0.9989198536840911
0.8249051551551552,0.9989184864206947
0.8258876076076076,0.9989171179312342
0.82687006006006,0.9989157493335874
0.8278525125125125,0.9989143817447872
0.828834964964965,0.998913016280368
0.8298174174174174,0.998911654053713
0.8307998698698699,0.9989102961754008
0.8317823223223223,0.9989089437525535
0.8327647747747747,0.9989075978881818
0.8337472272272272,0.9989062596805341
0.8347296796796797,0.9989049302224424
0.8357121321321321,0.9989036106006697
0.8366945845845846,0.9989023018952569
0.837677037037037,0.9989010051788703
0.8386594894894894,0.9988997215161483
0.839641941941942,0.9988984519630489
0.8406243943943944,0.998897197566197
0.8416068468468468,0.9988959593622309
0.8425892992992993,0.9988947383771501
0.8435717517517517,0.9988935356256623
0.8445542042042042,0.9988923521105307
0.8455366566566567,0.9988911888219212
0.8465191091091091,0.9988900467367494
0.8475015615615615,0.9988889268180282
0.848484014014014,0.9988878300142149
0.8494664664664664,0.9988867572585586
0.8504489189189189,0.9988857094684472
0.8514313713713714,0.998884687544755
0.8524138238238238,0.9988836923711898
0.8533962762762762,0.99888272481364
0.8543787287287287,0.9988817857195227
0.8553611811811812,0.9988808759171299
0.8563436336336336,0.9988799962149766
0.8573260860860861,0.9988791474011477
0.8583085385385385,0.9988783302426458
0.8592909909909909,0.9988775454847378
0.8602734434434435,0.998876793850303
0.8612558958958959,0.9988760760391796
0.8622383483483483,0.9988753927275125
0.8632208008008008,0.9988747445671006
0.8642032532532532,0.9988741321847439
0.8651857057057057,0.9988735561815909
0.8661681581581582,0.9988730171324859
0.8671506106106106,0.9988725155853161
0.868133063063063,0.998872052060359
0.8691155155155155,0.9988716270496297
0.8700979679679679,0.998871241016228
0.8710804204204204,0.9988708943936857
0.8720628728728729,0.9988705875853138
0.8730453253253253,0.9988703209635497
0.8740277777777777,0.9988700948693043
0.8750102302302302,0.9988699096113094
0.8759926826826827,0.9988697654654645
0.8769751351351351,0.9988696626741842
0.8779575875875876,0.9988696014457452
0.87894004004004,0.9988695819536335
0.8799224924924924,0.9988696043358913
0.880904944944945,0.9988696686944641
0.8818873973973974,0.9988697750945478
0.8828698498498498,0.9988699235639354
0.8838523023023023,0.9988701140923647
0.8848347547547547,0.9988703466308644
0.8858172072072072,0.9988706210911015
0.8867996596596597,0.998870937344728
0.8877821121121121,0.9988712952227281
0.8887645645645645,0.9988716945147647
0.889747017017017,0.9988721349685261
0.8907294694694694,0.9988726162890735
0.891711921921922,0.9988731381381871
0.8926943743743744,0.9988737001337129
0.8936768268268268,0.9988743018489096
0.8946592792792792,0.9988749428117953
0.8956417317317317,0.9988756225044944
0.8966241841841842,0.9988763403625831
0.8976066366366366,0.9988770957744378
0.8985890890890891,0.9988778880805802
0.8995715415415415,0.9988787165730243
0.9005539939939939,0.9988795804946231
0.9015364464464465,0.9988804790384151
0.9025188988988989,0.9988814113469706
0.9035013513513513,0.9988823765117382
0.9044838038038038,0.9988833735723911
0.9054662562562562,0.998884401516174
0.9064487087087086,0.9988854592772488
0.9074311611611612,0.9988865457360417
0.9084136136136136,0.9988876597185891
0.909396066066066,0.9988887999958838
0.9103785185185185,0.9988899652832217
0.9113609709709709,0.9988911542395483
0.9123434234234234,0.9988923654668045
0.9133258758758759,0.9988935975092729
0.9143083283283283,0.9988948488529247
0.9152907807807807,0.9988961179247654
0.9162732332332332,0.9988974030921814
0.9172556856856857,0.9988987026622864
0.9182381381381381,0.9989000148812675
0.9192205905905906,0.9989013379337313
0.920203043043043,0.998902669942051
0.9211854954954954,0.9989040089657121
0.922167947947948,0.9989053530006587
0.9231504004004004,0.998906699978641
0.9241328528528528,0.9989080477665603
0.9251153053053053,0.998909394165816
0.9260977577577577,0.9989107369116531
0.9270802102102101,0.998912073672507
0.9280626626626627,0.9989134020493516
0.9290451151151151,0.9989147195750454
0.9300275675675675,0.998916023713678
0.93101002002002,0.9989173118599175
0.9319924724724724,0.9989185813383568
0.932974924924925,0.9989198294028607
0.9339573773773774,0.9989210532359137
0.9349398298298298,0.9989222499479659
0.9359222822822822,0.9989234165767811
0.9369047347347347,0.998924550086784
0.9378871871871872,0.9989256473684076
0.9388696396396397,0.9989267052374406
0.9398520920920921,0.9989277204343758
0.9408345445445445,0.9989286896237572
0.941816996996997,0.9989296093935287
0.9427994494494494,0.9989304762543815
0.9437819019019019,0.9989312866391036
0.9447643543543544,0.9989320369019272
0.9457468068068068,0.9989327233178785
0.9467292592592592,0.9989333420821258
0.9477117117117116,0.9989338893093291
0.9486941641641642,0.9989343610329895
0.9496766166166166,0.9989347532047987
0.950659069069069,0.998935061693989
0.9516415215215215,0.9989352822866834
0.9526239739739739,0.998935410685246
0.9536064264264265,0.998935442507633
0.9545888788788789,0.9989353732867431
0.9555713313313313,0.9989351984697695
0.9565537837837838,0.9989349134175515
0.9575362362362362,0.998934513403926
0.9585186886886887,0.9989339936150806
0.9595011411411412,0.9989333491489057
0.9604835935935936,0.9989325750143484
0.961466046046046,0.9989316661307653
0.9624484984984985,0.9989306173272773
0.9634309509509509,0.9989294233421232
0.9644134034034034,0.9989280788220157
0.9653958558558559,0.9989265783214958
0.9663783083083083,0.9989249163022894
0.9673607607607607,0.9989230871326634
0.9683432132132131,0.9989210850867828
0.9693256656656657,0.9989189043440684
0.9703081181181181,0.9989165389885548
0.9712905705705706,0.9989139830082491
0.972273023023023,0.9989112302944904
0.9732554754754754,0.9989082746413099
0.974237927927928,0.9989051097447916
0.9752203803803804,0.9989017292024335
0.9762028328328328,0.9988981265125101
0.9771852852852853,0.9988942950734351
0.9781677377377377,0.998890228183125
0.9791501901901902,0.9988859190383639
0.9801326426426427,0.9988813607341684
0.9811150950950951,0.9988765462631543
0.9820975475475475,0.9988714685149028
0.98308,0.9988661202753298
