r,nu B8
0.6863793593593593,2.2898166904482694e-19
0.6873618118118118,2.289823736683248e-19
0.6883442642642642,2.289830834618016e-19
0.6893267167167167,2.2898379780186634e-19
0.6903091691691692,2.2898451606794725e-19
0.6912916216216216,2.289852376426831e-19
0.692274074074074,2.2898596191226043e-19
0.6932565265265265,2.289866882668143e-19
0.694238978978979,2.2898741610076553e-19
0.6952214314314314,2.2898814481318786e-19
0.6962038838838839,2.289888738081882e-19
0.6971863363363363,2.289896024952646e-19
0.6981687887887887,2.289903302896752e-19
0.6991512412412413,2.289910566127833e-19
0.7001336936936937,2.2899178089245786e-19
0.7011161461461461,2.2899250256341333e-19
0.7020985985985986,2.2899322106757086e-19
0.703081051051051,2.289939358544522e-19
0.7040635035035034,2.289946463815186e-19
0.705045955955956,2.289953521145461e-19
0.7060284084084084,2.289960525279983e-19
0.7070108608608608,2.2899674710536566e-19
0.7079933133133133,2.289974353395724e-19
0.7089757657657657,2.2899811673330456e-19
0.7099582182182183,2.2899879079939046e-19
0.7109406706706707,2.2899945706117397e-19
0.7119231231231231,2.2900011505286504e-19
0.7129055755755755,2.290007643199203e-19
0.713888028028028,2.2900140441939553e-19
0.7148704804804805,2.2900203492031144e-19
0.715852932932933,2.2900265540403984e-19
0.7168353853853854,2.290032654646336e-19
0.7178178378378378,2.290038647092337e-19
0.7188002902902902,2.2900445275840295e-19
0.7197827427427427,2.2900502924649913e-19
0.7207651951951952,2.290055938220594e-19
0.7217476476476476,2.290061461481305e-19
0.7227301001001001,2.290066859026659e-19
0.7237125525525525,2.2900721277873465e-19
0.7246950050050049,2.290077264844762e-19
0.7256774574574575,2.290082267429232e-19
0.7266599099099099,2.290087132918274e-19
0.7276423623623623,2.2900918588350256e-19
0.7286248148148148,2.2900964428462067e-19
0.7296072672672672,2.290100882760736e-19
0.7305897197197198,2.2901051765278784e-19
0.7315721721721722,2.2901093222353373e-19
0.7325546246246246,2.2901133181078524e-19
0.733537077077077,2.2901171625052706e-19
0.7345195295295295,2.2901208539206596e-19
0.735501981981982,2.2901243909791445e-19
0.7364844344344345,2.2901277724354217e-19
0.7374668868868869,2.2901309971727458e-19
0.7384493393393393,2.290134064200649e-19
0.7394317917917917,2.2901369726535537e-19
0.7404142442442442,2.290139721788883e-19
0.7413966966966967,2.2901423109854134e-19
0.7423791491491492,2.290144739741533e-19
0.7433616016016016,2.2901470076734644e-19
0.744344054054054,2.2901491145135384e-19
0.7453265065065064,2.290151060108551e-19
0.746308958958959,2.290152844417943e-19
0.7472914114114114,2.290154467512079e-19
0.7482738638638639,2.290155929570673e-19
0.7492563163163163,2.290157230880765e-19
0.7502387687687687,2.2901583718352997e-19
0.7512212212212213,2.2901593529310997e-19
0.7522036736736737,2.2901601747674828e-19
0.7531861261261261,2.290160838044141e-19
0.7541685785785786,2.2901613435597765e-19
0.755151031031031,2.29016169221013e-19
0.7561334834834835,2.2901618849863723e-19
0.757115935935936,2.2901619229731916e-19
0.7580983883883884,2.2901618073474066e-19
0.7590808408408408,2.2901615393759423e-19
0.7600632932932933,2.2901611204140677e-19
0.7610457457457457,2.290160551904065e-19
0.7620281981981982,2.29015983537285e-19
0.7630106506506507,2.2901589724309586e-19
0.7639931031031031,2.290157964770316e-19
0.7649755555555555,2.2901568141625866e-19
0.765958008008008,2.2901555224576947e-19
0.7669404604604605,2.290154091581741e-19
0.7679229129129129,2.2901525235355608e-19
0.7689053653653654,2.2901508203928667e-19
0.7698878178178178,2.290148984298448e-19
0.7708702702702702,2.290147017466654e-19
0.7718527227227228,2.290144922179422e-19
0.7728351751751752,2.290142700784668e-19
0.7738176276276276,2.2901403556945972e-19
0.7748000800800801,2.2901378893838476e-19
0.7757825325325325,2.290135304387952e-19
0.7767649849849849,2.2901326033013146e-19
0.7777474374374375,2.2901297887758025e-19
0.7787298898898899,2.290126863518721e-19
0.7797123423423423,2.290123830291334e-19
0.7806947947947948,2.2901206919070603e-19
0.7816772472472472,2.290117451229545e-19
0.7826596996996997,2.290114111171234e-19
0.7836421521521522,2.2901106746914225e-19
0.7846246046046046,2.2901071447946053e-19
0.785607057057057,2.290103524528772e-19
0.7865895095095095,2.2900998169836236e-19
0.787571961961962,2.290096025288867e-19
0.7885544144144144,2.2900921526124533e-19
0.7895368668668669,2.2900882021589635e-19
0.7905193193193193,2.29008417716766e-19
0.7915017717717717,2.290080080910969e-19
0.7924842242242243,2.2900759166926207e-19
0.7934666766766767,2.2900716878459844e-19
0.7944491291291291,2.2900673977323426e-19
0.7954315815815816,2.2900630497390344e-19
0.796414034034034,2.2900586472779945e-19
0.7973964864864864,2.290054193783633e-19
0.798378938938939,2.2900496927115267e-19
0.7993613913913914,2.2900451475363907e-19
0.8003438438438438,2.2900405617504137e-19
0.8013262962962963,2.290035938861606e-19
0.8023087487487487,2.2900312823920603e-19
0.8032912012012012,2.29002659587609e-19
0.8042736536536537,2.2900218828586626e-19
0.8052561061061061,2.2900171468935753e-19
0.8062385585585585,2.290012391541737e-19
0.807221011011011,2.290007620369513e-19
0.8082034634634635,2.29000283694682e-19
0.8091859159159159,2.2899980448456426e-19
0.8101683683683684,2.2899932476380477e-19
0.8111508208208208,2.2899884488946295e-19
0.8121332732732732,2.2899836521828055e-19
0.8131157257257257,2.289978861064906e-19
0.8140981781781782,2.2899740790966e-19
0.8150806306306306,2.289969309825058e-19
0.8160630830830831,2.2899645567874003e-19
0.8170455355355355,2.2899598235086925e-19
0.8180279879879879,2.289955113500538e-19
0.8190104404404405,2.289950430259097e-19
0.8199928928928929,2.289945777263397e-19
0.8209753453453453,2.289941157973707e-19
0.8219577977977978,2.2899365758298326e-19
0.8229402502502502,2.2899320342491656e-19
0.8239227027027027,2.289927536625173e-19
0.8249051551551552,2.2899230863256506e-19
0.8258876076076076,2.289918686690816e-19
0.82687006006006,2.2899143410318106e-19
0.8278525125125125,2.2899100526287514e-19
0.828834964964965,2.289905824729235e-19
0.8298174174174174,2.2899016605464264e-19
0.8307998698698699,2.2898975632574323e-19
0.8317823223223223,2.289893536001484e-19
0.8327647747747747,2.289889581878309e-19
0.8337472272272272,2.289885703946335e-19
0.8347296796796797,2.289881905220947e-19
0.8357121321321321,2.2898781886729005e-19
0.8366945845845846,2.289874557226389e-19
0.837677037037037,2.2898710137574555e-19
0.8386594894894894,2.2898675610921576e-19
0.839641941941942,2.2898642020050536e-19
0.8406243943943944,2.2898609392171774e-19
0.8416068468468468,2.289857775394601e-19
0.8425892992992993,2.2898547131463727e-19
0.8435717517517517,2.28985175502321e-19
0.8445542042042042,2.289848903515421e-19
0.8455366566566567,2.289846161051293e-19
0.8465191091091091,2.2898435299954297e-19
0.8475015615615615,2.2898410126469164e-19
0.848484014014014,2.2898386112377275e-19
0.8494664664664664,2.2898363279308003e-19
0.8504489189189189,2.2898341648184633e-19
0.8514313713713714,2.2898321239207505e-19
0.8524138238238238,2.289830207183492e-19
0.8533962762762762,2.289828416476707e-19
0.8543787287287287,2.289826753592915e-19
0.8553611811811812,2.289825220245194e-19
0.8563436336336336,2.2898238180658283e-19
0.8573260860860861,2.289822548604178e-19
0.8583085385385385,2.2898214133251976e-19
0.8592909909909909,2.289820413607623e-19
0.8602734434434435,2.2898195507422644e-19
0.8612558958958959,2.2898188259303435e-19
0.8622383483483483,2.289818240281563e-19
0.8632208008008008,2.2898177948126275e-19
0.8642032532532532,2.2898174904453546e-19
0.8651857057057057,2.2898173280050237e-19
0.8661681581581582,2.289817308218544e-19
0.8671506106106106,2.289817431712842e-19
0.868133063063063,2.289817699013103e-19
0.8691155155155155,2.28981811054099e-19
0.8700979679679679,2.2898186666130717e-19
0.8710804204204204,2.2898193674387605e-19
0.8720628728728729,2.2898202131189854e-19
0.8730453253253253,2.2898212036441283e-19
0.8740277777777777,2.289822338892584e-19
0.8750102302302302,2.289823618628829e-19
0.8759926826826827,2.2898250425016605e-19
0.8769751351351351,2.2898266100426596e-19
0.8779575875875876,2.2898283206643564e-19
0.87894004004004,2.289830173658523e-19
0.8799224924924924,2.289832168194281e-19
0.880904944944945,2.289834303316678e-19
0.8818873973973974,2.2898365779447364e-19
0.8828698498498498,2.2898389908696936e-19
0.8838523023023023,2.2898415407534817e-19
0.8848347547547547,2.289844226126853e-19
0.8858172072072072,2.289847045387543e-19
0.8867996596596597,2.289849996798828e-19
0.8877821121121121,2.2898530784875524e-19
0.8887645645645645,2.289856288442463e-19
0.889747017017017,2.2898596245124824e-19
0.8907294694694694,2.2898630844051156e-19
0.891711921921922,2.2898666656843845e-19
0.8926943743743744,2.289870365769443e-19
0.8936768268268268,2.289874181932642e-19
0.8946592792792792,2.289878111297917e-19
0.8956417317317317,2.2898821508389703e-19
0.8966241841841842,2.289886297377466e-19
0.8976066366366366,2.2898905475816254e-19
0.8985890890890891,2.289894897964013e-19
0.8995715415415415,2.2898993448802395e-19
0.9005539939939939,2.289903884526975e-19
0.9015364464464465,2.2899085129403148e-19
0.9025188988988989,2.28991322599398e-19
0.9035013513513513,2.2899180193977e-19
0.9044838038038038,2.2899228886953575e-19
0.9054662562562562,2.289927829263298e-19
0.9064487087087086,2.2899328363087355e-19
0.9074311611611612,2.2899379048676304e-19
0.9084136136136136,2.289943029803433e-19
0.909396066066066,2.2899482058050744e-19
0.9103785185185185,2.289953427385336e-19
0.9113609709709709,2.2899586888789703e-19
0.9123434234234234,2.289963984441181e-19
0.9133258758758759,2.289969308045692e-19
0.9143083283283283,2.289974653483246e-19
0.9152907807807807,2.289980014359555e-19
0.9162732332332332,2.289985384093901e-19
0.9172556856856857,2.28999075591714e-19
0.9182381381381381,2.289996122870149e-19
0.9192205905905906,2.2900014778020246e-19
0.920203043043043,2.290006813368281e-19
0.9211854954954954,2.290012122029297e-19
0.922167947947948,2.2900173960484557e-19
0.9231504004004004,2.2900226274903286e-19
0.9241328528528528,2.290027808219158e-19
0.9251153053053053,2.290032929897073e-19
0.9260977577577577,2.2900379839821457e-19
0.9270802102102101,2.2900429617270015e-19
0.9280626626626627,2.2900478541767597e-19
0.9290451151151151,2.2900526521676313e-19
0.9300275675675675,2.2900573463248375e-19
0.93101002002002,2.2900619270611914e-19
0.9319924724724724,2.2900663845752045e-19
0.932974924924925,2.290070708849445e-19
0.9339573773773774,2.290074889648666e-19
0.9349398298298298,2.29007891651829e-19
0.9359222822822822,2.2900827787825273e-19
0.9369047347347347,2.2900864655426884e-19
0.9378871871871872,2.290089965675566e-19
0.9388696396396397,2.290093267831435e-19
0.9398520920920921,2.2900963604326927e-19
0.9408345445445445,2.2900992316719017e-19
0.941816996996997,2.2901018695101298e-19
0.9427994494494494,2.290104261675221e-19
0.9437819019019019,2.2901063956601e-19
0.9447643543543544,2.290108258721025e-19
0.9457468068068068,2.290109837875915e-19
0.9467292592592592,2.290111119902659e-19
0.9477117117117116,2.2901120913372226e-19
0.9486941641641642,2.290112738472183e-19
0.9496766166166166,2.290113047354896e-19
0.950659069069069,2.2901130037857134e-19
0.9516415215215215,2.290112593316397e-19
0.9526239739739739,2.290111801248452e-19
0.9536064264264265,2.290110612631168e-19
0.9545888788788789,2.2901090122602754e-19
0.9555713313313313,2.2901069846759323e-19
0.9565537837837838,2.2901045141611973e-19
0.9575362362362362,2.290101584740208e-19
0.9585186886886887,2.2900981801766937e-19
0.9595011411411412,2.2900942839720263e-19
0.9604835935935936,2.290089879363665e-19
0.961466046046046,2.290084949323544e-19
0.9624484984984985,2.2900794765561692e-19
0.9634309509509509,2.2900734434970836e-19
0.9644134034034034,2.2900668323111735e-19
0.9653958558558559,2.290059624890973e-19
0.9663783083083083,2.290051802854973e-19
0.9673607607607607,2.2900433475458746e-19
0.9683432132132131,2.290034240029071e-19
0.9693256656656657,2.2900244610908535e-19
0.9703081181181181,2.2900139912368763e-19
0.9712905705705706,2.2900028106902205e-19
0.972273023023023,2.289990899390109e-19
0.9732554754754754,2.2899782369898796e-19
0.974237927927928,2.289964802855598e-19
0.9752203803803804,2.289950576064298e-19
0.9762028328328328,2.289935535402318e-19
0.9771852852852853,2.2899196593636264e-19
0.9781677377377377,2.289902926148351e-19
0.9791501901901902,2.289885313660925e-19
0.9801326426426427,2.289866799508549e-19
0.9811150950950951,2.2898473609996427e-19
0.9820975475475475,2.289826975142036e-19
0.98308,2.2898056186415225e-19
