r,X_C12
0.7315721721721722,0.0021879413825837135
0.7325546246246246,0.0021862742065998117
0.733537077077077,0.0021847923613529108
0.7345195295295295,0.0021834822428569707
0.735501981981982,0.0021823304494081102
0.7364844344344345,0.0021813241024988663
0.7374668868868869,0.0021804510372469763
0.7384493393393393,0.0021796998110444723
0.7394317917917917,0.0021790596752661487
0.7404142442442442,0.0021785205476984064
0.7413966966966967,0.002178072985998368
0.7423791491491492,0.0021777081620572426
0.7433616016016016,0.002177417837153997
0.744344054054054,0.0021771943377970272
0.7453265065065064,0.002177030532161828
0.746308958958959,0.002176919807042418
0.7472914114114114,0.002176856045243125
0.7482738638638639,0.0021768336033455094
0.7492563163163163,0.002176847289792673
0.7502387687687687,0.0021768923432400346
0.7512212212212213,0.0021769644111279377
0.7522036736736737,0.0021770595284371403
0.7531861261261261,0.002177174096593263
0.7541685785785786,0.0021773048624912166
0.755151031031031,0.0021774488976145515
0.7561334834834835,0.002177603577228494
0.757115935935936,0.0021777665596289866
0.7580983883883884,0.0021779357654327608
0.7590808408408408,0.0021781093568961907
0.7600632932932933,0.002178285717253087
0.7610457457457457,0.002178463430063347
0.7620281981981982,0.0021786412585662884
0.7630106506506507,0.0021788181250338703
0.7639931031031031,0.002178993090120169
0.7649755555555555,0.002179165332204699
0.765958008008008,0.0021793341267277713
0.7669404604604605,0.0021794988256045823
0.7679229129129129,0.002179658839933439
0.7689053653653654,0.002179813633163029
0.7698878178178178,0.002179962719380249
0.7708702702702702,0.002180105661871906
0.7718527227227228,0.0021802420716848887
0.7728351751751752,0.002180371606184575
0.7738176276276276,0.0021804939676110897
0.7748000800800801,0.002180608901633502
0.7757825325325325,0.002180716195901655
0.7767649849849849,0.0021808156785956562
0.7777474374374375,0.0021809072169729506
0.7787298898898899,0.0021809907159130166
0.7797123423423423,0.002181066116459647
0.7806947947947948,0.0021811333943609467
0.7816772472472472,0.002181192558607078
0.7826596996996997,0.002181243649965867
0.7836421521521522,0.0021812867395163715
0.7846246046046046,0.0021813219271806365
0.785607057057057,0.002181349340253602
0.7865895095095095,0.0021813691319315263
0.787571961961962,0.002181381479838939
0.7885544144144144,0.0021813865845543754
0.7895368668668669,0.002181384668135017
0.7905193193193193,0.0021813759726404367
0.7915017717717717,0.002181360758655659
0.7924842242242243,0.00218133930381362
0.7934666766766767,0.0021813119013172587
0.7944491291291291,0.0021812788584614005
0.7954315815815816,0.002181240495154586
0.796414034034034,0.0021811971424409373
0.7973964864864864,0.0021811491410222814
0.798378938938939,0.002181096839780639
0.7993613913913914,0.0021810405943011447
0.8003438438438438,0.002180980765395517
0.8013262962962963,0.0021809177176262923
0.8023087487487487,0.0021808518178316628
0.8032912012012012,0.002180783433651251
0.8042736536536537,0.0021807129320526608
0.8052561061061061,0.0021806406778589393
0.8062385585585585,0.002180567032277024
0.807221011011011,0.002180492351427031
0.8082034634634635,0.0021804169848725435
0.8091859159159159,0.002180341274151797
0.8101683683683684,0.0021802655513097173
0.8111508208208208,0.002180190137430876
0.8121332732732732,0.0021801153411731638
0.8131157257257257,0.0021800414573022457
0.8140981781781782,0.0021799687652266668
0.8150806306306306,0.002179897527549024
0.8160630830830831,0.0021798279890227353
0.8170455355355355,0.002179760376541118
0.8180279879879879,0.002179694899534495
0.8190104404404405,0.0021796317503829897
0.8199928928928929,0.0021795711048291783
0.8209753453453453,0.0021795131223905796
0.8219577977977978,0.0021794579467719287
0.8229402502502502,0.002179405706277138
0.8239227027027027,0.002179356514221077
0.8249051551551552,0.002179310469341017
0.8258876076076076,0.002179267656207706
0.82687006006006,0.0021792281456362345
0.8278525125125125,0.0021791919950964944
0.828834964964965,0.002179159249123314
0.8298174174174174,0.0021791299397263026
0.8307998698698699,0.002179104086799339
0.8317823223223223,0.002179081698529749
0.8327647747747747,0.002179062771807174
0.8337472272272272,0.0021790472926321355
0.8347296796796797,0.0021790352365243584
0.8357121321321321,0.002179026568930755
0.8366945845845846,0.002179021245633218
0.837677037037037,0.0021790192131561892
0.8386594894894894,0.00217902040917395
0.839641941941942,0.002179024762917814
0.8406243943943944,0.002179032195583074
0.8416068468468468,0.0021790426207358477
0.8425892992992993,0.002179055944719792
0.8435717517517517,0.0021790720670627
0.8445542042042042,0.002179090880883024
0.8455366566566567,0.002179112273296375
0.8465191091091091,0.0021791361258219222
0.8475015615615615,0.0021791623147888275
0.848484014014014,0.002179190711742674
0.8494664664664664,0.0021792211838519
0.8504489189189189,0.0021792535943143073
0.8514313713713714,0.002179287802763586
0.8524138238238238,0.0021793236656759618
0.8533962762762762,0.0021793610367768852
0.8543787287287287,0.0021793997674479054
0.8553611811811812,0.0021794397071335254
0.8563436336336336,0.002179480703748357
0.8573260860860861,0.002179522604084237
0.8583085385385385,0.0021795652542176296
0.8592909909909909,0.002179608499917099
0.8602734434434435,0.0021796521870509553
0.8612558958958959,0.002179696161995063
0.8622383483483483,0.002179740272040823
0.8632208008008008,0.0021797843658032624
0.8642032532532532,0.0021798282936293534
0.8651857057057057,0.002179871908006423
0.8661681581581582,0.0021799150639707403
0.8671506106106106,0.0021799576195162375
0.868133063063063,0.0021799994360033634
0.8691155155155155,0.002180040378568089
0.8700979679679679,0.0021800803165309603
0.8710804204204204,0.0021801191238063396
0.8720628728728729,0.0021801566793116516
0.8730453253253253,0.002180192867376783
0.8740277777777777,0.002180227578153466
0.8750102302302302,0.0021802607080247736
0.8759926826826827,0.0021802921600146026
0.8769751351351351,0.0021803218441971877
0.8779575875875876,0.0021803496781065855
0.87894004004004,0.0021803755871461794
0.8799224924924924,0.0021803995049981075
0.880904944944945,0.002180421374032649
0.8818873973973974,0.00218044114571752
0.8828698498498498,0.002180458781022442
0.8838523023023023,0.0021804742506796666
0.8848347547547547,0.0021804875350391532
0.8858172072072072,0.0021804986237468496
0.8867996596596597,0.0021805075154147572
0.8877821121121121,0.0021805142172908916
0.8887645645645645,0.0021805187449290627
0.889747017017017,0.0021805211218585883
0.8907294694694694,0.002180521379253818
0.891711921921922,0.002180519555603578
0.8926943743743744,0.002180515696380521
0.8936768268268268,0.002180509853710365
0.8946592792792792,0.0021805020860410558
0.8956417317317317,0.002180492457811877
0.8966241841841842,0.0021804810391225
0.8976066366366366,0.002180467905401961
0.8985890890890891,0.0021804531370776385
0.8995715415415415,0.002180436819244229
0.9005539939939939,0.0021804190413326494
0.9015364464464465,0.002180399896778992
0.9025188988988989,0.0021803794826935076
0.9035013513513513,0.0021803578995295354
0.9044838038038038,0.0021803352507525618
0.9054662562562562,0.0021803116425092566
0.9064487087087086,0.002180287183296584
0.9074311611611612,0.00218026198363096
0.9084136136136136,0.002180236155717501
0.909396066066066,0.002180209813119306
0.9103785185185185,0.0021801830704268363
0.9113609709709709,0.00218015604292738
0.9123434234234234,0.002180128846274589
0.9133258758758759,0.0021801015961580928
0.9143083283283283,0.0021800744079732166
0.9152907807807807,0.002180047396490771
0.9162732332332332,0.0021800206755269373
0.9172556856856857,0.0021799943576132352
0.9182381381381381,0.002179968553666537
0.9192205905905906,0.0021799433726592413
0.920203043043043,0.0021799189212894175
0.9211854954954954,0.0021798953036510846
0.922167947947948,0.002179872620904541
0.9231504004004004,0.0021798509709467138
0.9241328528528528,0.002179830448081593
0.9251153053053053,0.0021798111426906933
0.9260977577577577,0.002179793140903523
0.9270802102102101,0.0021797765242680825
0.9280626626626627,0.002179761369421397
0.9290451151151151,0.0021797477477599977
0.9300275675675675,0.002179735725110436
0.93101002002002,0.002179725361399737
0.9319924724724724,0.002179716710325854
0.932974924924925,0.002179709819028022
0.9339573773773774,0.0021797047277571408
0.9349398298298298,0.0021797014695459894
0.9359222822822822,0.0021797000698794452
0.9369047347347347,0.0021797005463645796
0.9378871871871872,0.0021797029084006355
0.9388696396396397,0.002179707156848961
0.9398520920920921,0.0021797132837027716
0.9408345445445445,0.0021797212717568257
0.941816996996997,0.0021797310942769797
0.9427994494494494,0.002179742714669592
0.9437819019019019,0.0021797560861508275
0.9447643543543544,0.002179771151415816
0.9457468068068068,0.0021797878423077057
0.9467292592592592,0.002179806079486555
0.9477117117117116,0.002179825772098173
0.9486941641641642,0.0021798468174427914
0.9496766166166166,0.0021798691006436723
0.950659069069069,0.002179892494315666
0.9516415215215215,0.0021799168582336626
0.9526239739739739,0.0021799420390010244
0.9536064264264265,0.002179967869718036
0.9545888788788789,0.0021799941696503196
0.9555713313313313,0.002180020743897373
0.9565537837837838,0.0021800473830611315
0.9575362362362362,0.002180073862914722
0.9585186886886887,0.0021800999440713693
0.9595011411411412,0.002180125371653549
0.9604835935935936,0.0021801498749624746
0.961466046046046,0.00218017316714788
0.9624484984984985,0.0021801949448783014
0.9634309509509509,0.002180214888011858
0.9644134034034034,0.0021802326592676295
0.9653958558558559,0.002180247903897718
0.9663783083083083,0.002180260249360127
0.9673607607607607,0.002180269304992525
0.9683432132132131,0.0021802746616870253
0.9693256656656657,0.002180275891566149
0.9703081181181181,0.002180272547659988
0.9712905705705706,0.0021802641635848704
0.972273023023023,0.002180250253223528
0.9732554754754754,0.0021802303104070417
0.974237927927928,0.0021802038085986714
0.9752203803803804,0.0021801702005797875
0.9762028328328328,0.002180128918138062
0.9771852852852853,0.0021800793717581565
0.9781677377377377,0.002180020950315131
0.9791501901901902,0.0021799530207707645
0.9801326426426427,0.0021798749278730384
0.9811150950950951,0.002179785993859078
0.9820975475475475,0.0021796855181617633
0.98308,0.002179572777120319
