Betas,PDF,Best Fit,err_beta_min,err_beta_max,-1sigma,+1sigma
17.1356783919598,0.1413517943535583,,,,,
17.185929648241206,0.13523970140054056,,,,,
17.236180904522612,0.12937159877088217,,,,,
17.28643216080402,0.12373961147525436,,,,,
17.33668341708543,0.11833595668125448,,,,,
17.386934673366834,0.11315295861165271,,,,,
17.43718592964824,0.10818306163112061,,,,,
17.48743718592965,0.10341884164874031,,,,,
17.537688442211056,0.09885301595788784,,,,,
17.587939698492463,0.09447845163064836,,,,,
17.63819095477387,0.09028817257836705,,,,,
17.688442211055275,0.08627536538462677,,,,,
17.738693467336685,0.08243338401181333,,,,,
17.78894472361809,0.07875575347685712,,,,,
17.839195979899497,0.07523617258665742,,,,,
17.889447236180906,0.07186851581825456,,,,,
17.939698492462313,0.06864683442392913,,,,,
17.98994974874372,0.06556535683626526,,,,,
18.040201005025125,0.06261848844349054,,,,,
18.09045226130653,0.05980081080064877,,,,,
18.14070351758794,0.05710708033771604,,,,,
18.190954773869347,0.05453222662145628,,,,,
18.241206030150757,0.052071350223617134,,,,,
18.291457286432163,0.04971972024422382,,,,,
18.34170854271357,0.0474727715349353,,,,,
18.391959798994975,0.04532610166383051,,,,,
18.44221105527638,0.04327546765974669,,,,,
18.492462311557787,0.0413167825709805,,,,,
18.542713567839197,0.03944611187031584,,,,,
18.592964824120603,0.03765966973541396,,,,,
18.643216080402013,0.03595381523105603,,,,,
18.69346733668342,0.0343250484172318,,,,,
18.743718592964825,0.03277000640479124,,,,,
18.79396984924623,0.031285459378163905,,,,,
18.844221105527637,0.02986830660280957,,,,,
18.894472361809044,0.02851557243303856,,,,,
18.944723618090453,0.02722440233427488,,,,,
18.99497487437186,0.02599205893214899,,,,,
19.04522613065327,0.024815918099436035,,,,,
19.095477386934675,0.023693465090425855,,,,,
19.14572864321608,0.02262229073115713,,,,,
19.195979899497488,0.021600087672735576,,,,,
19.246231155778894,0.02062464671400852,,,,,
19.2964824120603,0.01969385319882654,,,,,
19.34673366834171,0.018805683492338063,,,,,
19.396984924623116,0.017958201539940585,,,,,
19.447236180904525,0.017149555511808162,,,,,
19.49748743718593,0.01637797453527187,,,,,
19.547738693467338,0.01564176551675303,,,,,
19.597989949748744,0.014939310054430882,,,,,
19.64824120603015,0.014269061442351641,,,,,
19.698492462311556,0.013629541766268911,,,,,
19.748743718592966,0.013019339091143223,,,,,
19.798994974874372,0.012437104739889456,,,,,
19.84924623115578,0.011881550662680625,,,,,
19.899497487437188,0.011351446895844695,,,,,
19.949748743718594,0.010845619109206103,,,,,
20.0,0.0,,,,,
